route_id,end_hr,buses per hour,headway by hour
406-20573,15,5,12.0
406-20573,16,8,7.5
406-20573,17,8,7.5
406-20573,18,7,8.571428571428571
406-20573,19,7,8.571428571428571
406-20573,20,4,15.0
406-20573,21,4,15.0
406-20573,22,4,15.0
406-20573,23,4,15.0
406-20573,24,4,15.0
408-20573,05,1,60.0
408-20573,06,3,20.0
408-20573,07,4,15.0
408-20573,08,4,15.0
408-20573,09,4,15.0
408-20573,10,4,15.0
408-20573,11,4,15.0
408-20573,12,4,15.0
408-20573,13,4,15.0
408-20573,14,4,15.0
408-20573,15,4,15.0
408-20573,16,4,15.0
408-20573,17,4,15.0
408-20573,18,4,15.0
408-20573,19,4,15.0
408-20573,20,4,15.0
408-20573,21,3,20.0
408-20573,22,2,30.0
408-20573,23,4,15.0
408-20573,24,3,20.0
408-20573,25,2,30.0
41-20573,06,2,30.0
41-20573,07,3,20.0
41-20573,08,3,20.0
41-20573,09,3,20.0
41-20573,10,2,30.0
41-20573,11,2,30.0
41-20573,12,2,30.0
41-20573,13,2,30.0
41-20573,14,2,30.0
41-20573,15,4,15.0
41-20573,16,3,20.0
41-20573,17,3,20.0
41-20573,18,2,30.0
414-20573,06,1,60.0
414-20573,07,5,12.0
414-20573,08,7,8.571428571428571
414-20573,09,3,20.0
414-20573,10,2,30.0
414-20573,11,2,30.0
414-20573,12,2,30.0
414-20573,13,2,30.0
414-20573,14,2,30.0
414-20573,15,3,20.0
414-20573,16,4,15.0
414-20573,17,4,15.0
414-20573,18,3,20.0
414-20573,19,2,30.0
42-20573,05,3,20.0
42-20573,06,5,12.0
42-20573,07,6,10.0
42-20573,08,6,10.0
42-20573,09,4,15.0
42-20573,10,3,20.0
42-20573,11,3,20.0
42-20573,12,3,20.0
42-20573,13,3,20.0
42-20573,14,2,30.0
42-20573,15,3,20.0
42-20573,16,6,10.0
42-20573,17,5,12.0
42-20573,18,6,10.0
42-20573,19,3,20.0
42-20573,20,3,20.0
42-20573,21,3,20.0
42-20573,22,3,20.0
42-20573,23,3,20.0
42-20573,24,2,30.0
42-20573,25,1,60.0
421-20573,05,1,60.0
421-20573,06,2,30.0
421-20573,07,4,15.0
421-20573,08,3,20.0
421-20573,09,2,30.0
421-20573,10,2,30.0
421-20573,11,2,30.0
421-20573,12,2,30.0
421-20573,13,2,30.0
421-20573,14,2,30.0
421-20573,15,2,30.0
421-20573,16,3,20.0
421-20573,17,4,15.0
421-20573,18,3,20.0
421-20573,19,2,30.0
421-20573,20,2,30.0
421-20573,21,2,30.0
421-20573,22,2,30.0
421-20573,23,2,30.0
421-20573,24,2,30.0
422-20573,06,4,15.0
422-20573,07,4,15.0
422-20573,08,4,15.0
422-20573,09,3,20.0
422-20573,10,2,30.0
422-20573,11,2,30.0
422-20573,12,2,30.0
422-20573,13,2,30.0
422-20573,14,3,20.0
422-20573,15,4,15.0
422-20573,16,4,15.0
422-20573,17,4,15.0
422-20573,18,4,15.0
422-20573,19,2,30.0
422-20573,20,2,30.0
422-20573,21,1,60.0
43-20573,05,5,12.0
43-20573,06,5,12.0
43-20573,07,9,6.666666666666667
43-20573,08,9,6.666666666666667
43-20573,09,10,6.0
43-20573,10,8,7.5
43-20573,11,6,10.0
43-20573,12,6,10.0
43-20573,13,6,10.0
43-20573,14,6,10.0
43-20573,15,6,10.0
43-20573,16,7,8.571428571428571
43-20573,17,10,6.0
43-20573,18,11,5.454545454545454
43-20573,19,9,6.666666666666667
43-20573,20,4,15.0
43-20573,21,4,15.0
43-20573,22,4,15.0
43-20573,23,4,15.0
43-20573,24,4,15.0
43-20573,25,4,15.0
430-20573,05,2,30.0
430-20573,06,4,15.0
430-20573,07,4,15.0
430-20573,08,4,15.0
430-20573,09,4,15.0
430-20573,10,4,15.0
430-20573,11,4,15.0
430-20573,12,4,15.0
430-20573,13,4,15.0
430-20573,14,4,15.0
430-20573,15,4,15.0
430-20573,16,4,15.0
430-20573,17,4,15.0
430-20573,18,4,15.0
430-20573,19,1,60.0
439-20573,05,5,12.0
439-20573,06,6,10.0
439-20573,07,6,10.0
439-20573,08,6,10.0
439-20573,09,4,15.0
439-20573,10,3,20.0
439-20573,11,3,20.0
439-20573,12,3,20.0
439-20573,13,3,20.0
439-20573,14,3,20.0
439-20573,15,5,12.0
439-20573,16,7,8.571428571428571
439-20573,17,6,10.0
439-20573,18,6,10.0
439-20573,19,3,20.0
439-20573,20,2,30.0
439-20573,21,3,20.0
439-20573,22,3,20.0
44-20573,05,2,30.0
44-20573,06,6,10.0
44-20573,07,6,10.0
44-20573,08,6,10.0
44-20573,09,4,15.0
44-20573,10,2,30.0
44-20573,11,4,15.0
44-20573,12,2,30.0
44-20573,13,4,15.0
44-20573,14,2,30.0
44-20573,15,6,10.0
44-20573,16,6,10.0
44-20573,17,6,10.0
44-20573,18,6,10.0
44-20573,19,6,10.0
440-20573,05,1,60.0
440-20573,06,3,20.0
440-20573,07,2,30.0
440-20573,08,3,20.0
440-20573,09,2,30.0
440-20573,15,2,30.0
440-20573,16,3,20.0
440-20573,17,2,30.0
440-20573,18,3,20.0
440-20573,19,2,30.0
444-20573,05,3,20.0
444-20573,06,6,10.0
444-20573,07,6,10.0
444-20573,08,6,10.0
444-20573,09,1,60.0
444-20573,14,1,60.0
444-20573,15,6,10.0
444-20573,16,6,10.0
444-20573,17,6,10.0
444-20573,18,6,10.0
444-20573,19,1,60.0
449-20573,06,2,30.0
449-20573,07,4,15.0
449-20573,08,4,15.0
449-20573,09,3,20.0
449-20573,10,2,30.0
449-20573,11,3,20.0
449-20573,12,2,30.0
449-20573,13,2,30.0
449-20573,14,3,20.0
449-20573,15,3,20.0
449-20573,16,4,15.0
449-20573,17,4,15.0
449-20573,18,5,12.0
453-20573,05,3,20.0
453-20573,06,8,7.5
453-20573,07,8,7.5
453-20573,08,8,7.5
453-20573,09,4,15.0
453-20573,10,4,15.0
453-20573,11,4,15.0
453-20573,12,4,15.0
453-20573,13,4,15.0
453-20573,14,4,15.0
453-20573,15,6,10.0
453-20573,16,8,7.5
453-20573,17,8,7.5
453-20573,18,6,10.0
453-20573,19,4,15.0
453-20573,20,4,15.0
453-20573,21,4,15.0
453-20573,22,4,15.0
453-20573,23,1,60.0
454-20573,05,1,60.0
454-20573,06,6,10.0
454-20573,07,6,10.0
454-20573,08,6,10.0
454-20573,09,4,15.0
454-20573,10,3,20.0
454-20573,11,4,15.0
454-20573,12,2,30.0
454-20573,13,4,15.0
454-20573,14,2,30.0
454-20573,15,6,10.0
454-20573,16,6,10.0
454-20573,17,6,10.0
454-20573,18,4,15.0
454-20573,19,3,20.0
454-20573,20,3,20.0
454-20573,21,2,30.0
454-20573,22,3,20.0
454-20573,23,1,60.0
46-20573,05,1,60.0
46-20573,06,3,20.0
46-20573,07,4,15.0
46-20573,08,4,15.0
46-20573,09,3,20.0
46-20573,10,2,30.0
46-20573,11,2,30.0
46-20573,12,2,30.0
46-20573,13,2,30.0
46-20573,14,2,30.0
46-20573,15,3,20.0
46-20573,16,4,15.0
46-20573,17,4,15.0
46-20573,18,4,15.0
46-20573,19,2,30.0
46-20573,20,2,30.0
46-20573,21,2,30.0
46-20573,22,2,30.0
46-20573,23,2,30.0
46-20573,24,2,30.0
468-20573,05,6,10.0
468-20573,06,6,10.0
468-20573,07,6,10.0
468-20573,08,6,10.0
468-20573,09,5,12.0
468-20573,10,4,15.0
468-20573,11,4,15.0
468-20573,12,4,15.0
468-20573,13,4,15.0
468-20573,14,4,15.0
468-20573,15,6,10.0
468-20573,16,6,10.0
468-20573,17,6,10.0
468-20573,18,6,10.0
468-20573,19,3,20.0
48-20573,05,1,60.0
48-20573,06,3,20.0
48-20573,07,4,15.0
48-20573,08,5,12.0
48-20573,09,3,20.0
48-20573,10,3,20.0
48-20573,11,3,20.0
48-20573,12,3,20.0
48-20573,13,4,15.0
48-20573,14,3,20.0
48-20573,15,3,20.0
48-20573,16,5,12.0
48-20573,17,4,15.0
48-20573,18,4,15.0
48-20573,19,3,20.0
48-20573,20,3,20.0
48-20573,21,3,20.0
48-20573,22,3,20.0
48-20573,23,2,30.0
48-20573,24,2,30.0
48-20573,25,1,60.0
49-20573,05,3,20.0
49-20573,06,4,15.0
49-20573,07,6,10.0
49-20573,08,6,10.0
49-20573,09,4,15.0
49-20573,10,3,20.0
49-20573,11,3,20.0
49-20573,12,3,20.0
49-20573,13,3,20.0
49-20573,14,3,20.0
49-20573,15,3,20.0
49-20573,16,6,10.0
49-20573,17,5,12.0
49-20573,18,6,10.0
49-20573,19,4,15.0
49-20573,20,3,20.0
49-20573,21,3,20.0
49-20573,22,3,20.0
49-20573,23,1,60.0
49-20573,24,2,30.0
49-20573,25,1,60.0
490-20573,04,1,60.0
496-20573,04,1,60.0
497-20573,04,1,60.0
5-20573,06,2,30.0
5-20573,07,7,8.571428571428571
5-20573,08,4,15.0
5-20573,09,3,20.0
5-20573,10,3,20.0
5-20573,11,3,20.0
5-20573,12,3,20.0
5-20573,13,3,20.0
5-20573,14,3,20.0
5-20573,15,3,20.0
5-20573,16,5,12.0
5-20573,17,6,10.0
5-20573,18,4,15.0
5-20573,19,3,20.0
5-20573,20,2,30.0
5-20573,21,2,30.0
5-20573,22,2,30.0
5-20573,23,2,30.0
5-20573,24,2,30.0
502-20573,08,2,30.0
502-20573,09,3,20.0
502-20573,17,3,20.0
502-20573,18,2,30.0
52-20573,05,2,30.0
52-20573,06,5,12.0
52-20573,07,6,10.0
52-20573,08,3,20.0
52-20573,09,4,15.0
52-20573,10,2,30.0
52-20573,11,2,30.0
52-20573,12,4,15.0
52-20573,13,2,30.0
52-20573,14,3,20.0
52-20573,15,3,20.0
52-20573,16,5,12.0
52-20573,17,4,15.0
52-20573,18,5,12.0
52-20573,19,4,15.0
52-20573,20,3,20.0
52-20573,21,3,20.0
52-20573,22,2,30.0
53-20573,05,1,60.0
53-20573,06,5,12.0
53-20573,07,6,10.0
53-20573,08,6,10.0
53-20573,09,5,12.0
53-20573,10,4,15.0
53-20573,11,4,15.0
53-20573,12,4,15.0
53-20573,13,4,15.0
53-20573,14,5,12.0
53-20573,15,6,10.0
53-20573,16,6,10.0
53-20573,17,6,10.0
53-20573,18,6,10.0
53-20573,19,2,30.0
53-20573,20,4,15.0
53-20573,21,4,15.0
53-20573,22,4,15.0
53-20573,23,1,60.0
54-20573,05,1,60.0
54-20573,06,2,30.0
54-20573,07,4,15.0
54-20573,08,4,15.0
54-20573,09,3,20.0
54-20573,10,2,30.0
54-20573,11,2,30.0
54-20573,12,2,30.0
54-20573,13,2,30.0
54-20573,14,2,30.0
54-20573,15,3,20.0
54-20573,16,4,15.0
54-20573,17,4,15.0
54-20573,18,3,20.0
54-20573,19,2,30.0
54-20573,20,2,30.0
54-20573,21,2,30.0
54-20573,22,2,30.0
54-20573,23,1,60.0
54-20573,24,1,60.0
55-20573,05,3,20.0
55-20573,06,5,12.0
55-20573,07,5,12.0
55-20573,08,5,12.0
55-20573,09,5,12.0
55-20573,10,3,20.0
55-20573,11,3,20.0
55-20573,12,4,15.0
55-20573,13,3,20.0
55-20573,14,3,20.0
55-20573,15,5,12.0
55-20573,16,5,12.0
55-20573,17,5,12.0
55-20573,18,5,12.0
55-20573,19,3,20.0
55-20573,20,2,30.0
55-20573,21,2,30.0
55-20573,22,2,30.0
55-20573,23,2,30.0
55-20573,24,2,30.0
55-20573,25,1,60.0
56-20573,05,1,60.0
56-20573,06,5,12.0
56-20573,07,9,6.666666666666667
56-20573,08,7,8.571428571428571
56-20573,09,7,8.571428571428571
56-20573,10,3,20.0
56-20573,11,4,15.0
56-20573,12,3,20.0
56-20573,13,4,15.0
56-20573,14,3,20.0
56-20573,15,5,12.0
56-20573,16,8,7.5
56-20573,17,7,8.571428571428571
56-20573,18,7,8.571428571428571
56-20573,19,6,10.0
56-20573,20,4,15.0
56-20573,21,4,15.0
56-20573,22,2,30.0
56-20573,23,4,15.0
56-20573,24,4,15.0
56-20573,25,2,30.0
57-20573,05,1,60.0
57-20573,06,8,7.5
57-20573,07,6,10.0
57-20573,08,6,10.0
57-20573,09,8,7.5
57-20573,10,6,10.0
57-20573,11,5,12.0
57-20573,12,5,12.0
57-20573,13,5,12.0
57-20573,14,6,10.0
57-20573,15,7,8.571428571428571
57-20573,16,6,10.0
57-20573,17,6,10.0
57-20573,18,8,7.5
57-20573,19,7,8.571428571428571
57-20573,20,6,10.0
57-20573,21,4,15.0
57-20573,22,4,15.0
57-20573,23,4,15.0
57-20573,24,4,15.0
57-20573,25,3,20.0
58-20573,05,2,30.0
58-20573,06,8,7.5
58-20573,07,8,7.5
58-20573,08,8,7.5
58-20573,09,7,8.571428571428571
58-20573,10,4,15.0
58-20573,11,4,15.0
58-20573,12,4,15.0
58-20573,13,4,15.0
58-20573,14,4,15.0
58-20573,15,6,10.0
58-20573,16,8,7.5
58-20573,17,8,7.5
58-20573,18,7,8.571428571428571
58-20573,19,4,15.0
58-20573,20,4,15.0
58-20573,21,4,15.0
58-20573,22,4,15.0
58-20573,23,4,15.0
58-20573,24,4,15.0
58-20573,25,3,20.0
59-20573,05,2,30.0
59-20573,06,2,30.0
59-20573,07,3,20.0
59-20573,08,2,30.0
59-20573,09,2,30.0
59-20573,10,1,60.0
59-20573,11,2,30.0
59-20573,12,1,60.0
59-20573,13,1,60.0
59-20573,14,2,30.0
59-20573,15,1,60.0
59-20573,16,3,20.0
59-20573,17,2,30.0
59-20573,18,2,30.0
59-20573,19,2,30.0
59-20573,20,2,30.0
59-20573,21,1,60.0
59-20573,22,1,60.0
6-20573,05,2,30.0
6-20573,06,5,12.0
6-20573,07,8,7.5
6-20573,08,9,6.666666666666667
6-20573,09,7,8.571428571428571
6-20573,10,6,10.0
6-20573,11,4,15.0
6-20573,12,6,10.0
6-20573,13,5,12.0
6-20573,14,5,12.0
6-20573,15,6,10.0
6-20573,16,8,7.5
6-20573,17,8,7.5
6-20573,18,8,7.5
6-20573,19,5,12.0
6-20573,20,4,15.0
6-20573,21,4,15.0
6-20573,22,5,12.0
6-20573,23,4,15.0
6-20573,24,2,30.0
6-20573,25,1,60.0
60-20573,05,2,30.0
60-20573,06,4,15.0
60-20573,07,4,15.0
60-20573,08,4,15.0
60-20573,09,4,15.0
60-20573,10,2,30.0
60-20573,11,2,30.0
60-20573,12,2,30.0
60-20573,13,2,30.0
60-20573,14,2,30.0
60-20573,15,3,20.0
60-20573,16,4,15.0
60-20573,17,3,20.0
60-20573,18,4,15.0
60-20573,19,3,20.0
60-20573,20,2,30.0
60-20573,21,2,30.0
60-20573,22,2,30.0
60-20573,23,2,30.0
60-20573,24,1,60.0
61-20573,05,4,15.0
61-20573,06,4,15.0
61-20573,07,4,15.0
61-20573,08,4,15.0
61-20573,09,3,20.0
61-20573,10,2,30.0
61-20573,11,2,30.0
61-20573,12,2,30.0
61-20573,13,2,30.0
61-20573,14,2,30.0
61-20573,15,3,20.0
61-20573,16,4,15.0
61-20573,17,4,15.0
61-20573,18,4,15.0
61-20573,19,3,20.0
61-20573,20,2,30.0
61-20573,21,2,30.0
61-20573,22,2,30.0
61-20573,23,2,30.0
61-20573,24,2,30.0
61-20573,25,1,60.0
62-20573,06,1,60.0
62-20573,07,5,12.0
62-20573,17,4,15.0
62-20573,18,1,60.0
627-20573,09,1,60.0
64-20573,06,1,60.0
64-20573,07,6,10.0
64-20573,08,2,30.0
64-20573,16,2,30.0
64-20573,17,6,10.0
64-20573,18,2,30.0
65-20573,05,1,60.0
65-20573,06,5,12.0
65-20573,07,5,12.0
65-20573,08,5,12.0
65-20573,09,5,12.0
65-20573,10,2,30.0
65-20573,11,4,15.0
65-20573,12,2,30.0
65-20573,13,4,15.0
65-20573,14,2,30.0
65-20573,15,6,10.0
65-20573,16,6,10.0
65-20573,17,5,12.0
65-20573,18,6,10.0
65-20573,19,4,15.0
65-20573,20,3,20.0
65-20573,21,3,20.0
65-20573,22,3,20.0
65-20573,23,3,20.0
65-20573,24,2,30.0
66-20573,05,4,15.0
66-20573,06,7,8.571428571428571
66-20573,07,8,7.5
66-20573,08,9,6.666666666666667
66-20573,09,7,8.571428571428571
66-20573,10,5,12.0
66-20573,11,5,12.0
66-20573,12,5,12.0
66-20573,13,5,12.0
66-20573,14,6,10.0
66-20573,15,6,10.0
66-20573,16,8,7.5
66-20573,17,8,7.5
66-20573,18,10,6.0
66-20573,19,5,12.0
66-20573,20,4,15.0
66-20573,21,2,30.0
66-20573,22,4,15.0
66-20573,23,4,15.0
66-20573,24,5,12.0
67-20573,05,4,15.0
67-20573,06,8,7.5
67-20573,07,8,7.5
67-20573,08,8,7.5
67-20573,09,6,10.0
67-20573,10,4,15.0
67-20573,11,4,15.0
67-20573,12,4,15.0
67-20573,13,4,15.0
67-20573,14,5,12.0
67-20573,15,7,8.571428571428571
67-20573,16,8,7.5
67-20573,17,8,7.5
67-20573,18,7,8.571428571428571
67-20573,19,4,15.0
67-20573,20,4,15.0
67-20573,21,4,15.0
67-20573,22,4,15.0
67-20573,23,4,15.0
67-20573,24,4,15.0
67-20573,25,1,60.0
68-20573,06,2,30.0
68-20573,07,4,15.0
68-20573,08,4,15.0
68-20573,09,2,30.0
68-20573,15,4,15.0
68-20573,16,3,20.0
68-20573,17,3,20.0
68-20573,18,3,20.0
69-20573,07,2,30.0
69-20573,16,1,60.0
69-20573,17,1,60.0
695-20573,08,1,60.0
698-20573,08,2,30.0
698-20573,16,2,30.0
699-20573,08,2,30.0
699-20573,09,1,60.0
699-20573,16,2,30.0
7-20573,06,6,10.0
7-20573,07,11,5.454545454545454
7-20573,08,13,4.615384615384615
7-20573,09,7,8.571428571428571
7-20573,10,6,10.0
7-20573,11,6,10.0
7-20573,12,6,10.0
7-20573,13,6,10.0
7-20573,14,6,10.0
7-20573,15,8,7.5
7-20573,16,8,7.5
7-20573,17,10,6.0
7-20573,18,8,7.5
7-20573,19,5,12.0
7-20573,20,4,15.0
7-20573,21,4,15.0
7-20573,22,4,15.0
7-20573,23,4,15.0
7-20573,24,3,20.0
70-20573,06,1,60.0
70-20573,07,3,20.0
70-20573,17,4,15.0
702-20573,08,1,60.0
702-20573,15,1,60.0
703-20573,08,2,30.0
703-20573,15,2,30.0
704-20573,08,3,20.0
704-20573,15,3,20.0
705-20573,08,1,60.0
705-20573,15,1,60.0
706-20573,08,3,20.0
706-20573,15,3,20.0
71-20573,05,5,12.0
71-20573,06,10,6.0
71-20573,07,10,6.0
71-20573,08,10,6.0
71-20573,09,7,8.571428571428571
71-20573,10,6,10.0
71-20573,11,6,10.0
71-20573,12,6,10.0
71-20573,13,6,10.0
71-20573,14,6,10.0
71-20573,15,8,7.5
71-20573,16,10,6.0
71-20573,17,9,6.666666666666667
71-20573,18,9,6.666666666666667
71-20573,19,5,12.0
71-20573,20,5,12.0
71-20573,21,4,15.0
71-20573,22,6,10.0
71-20573,23,4,15.0
71-20573,24,6,10.0
71-20573,25,2,30.0
711-20573,08,1,60.0
711-20573,16,1,60.0
712-20573,08,1,60.0
712-20573,16,1,60.0
713-20573,08,1,60.0
713-20573,16,1,60.0
715-20573,08,1,60.0
715-20573,16,1,60.0
719-20573,08,1,60.0
719-20573,16,1,60.0
721-20573,08,1,60.0
721-20573,16,1,60.0
722-20573,08,1,60.0
722-20573,16,1,60.0
723-20573,08,1,60.0
723-20573,16,1,60.0
724-20573,08,2,30.0
724-20573,16,2,30.0
725-20573,08,1,60.0
725-20573,16,1,60.0
731-20573,08,1,60.0
731-20573,16,1,60.0
732-20573,08,1,60.0
732-20573,16,1,60.0
733-20573,08,1,60.0
733-20573,15,1,60.0
734-20573,08,1,60.0
734-20573,16,1,60.0
735-20573,08,1,60.0
735-20573,16,1,60.0
736-20573,08,1,60.0
736-20573,16,1,60.0
737-20573,08,1,60.0
737-20573,16,1,60.0
738-20573,08,4,15.0
738-20573,16,4,15.0
739-20573,08,1,60.0
739-20573,16,1,60.0
74-20573,05,1,60.0
74-20573,06,4,15.0
74-20573,07,4,15.0
74-20573,08,4,15.0
74-20573,09,2,30.0
74-20573,10,2,30.0
74-20573,11,2,30.0
74-20573,12,2,30.0
74-20573,13,2,30.0
74-20573,14,2,30.0
74-20573,15,3,20.0
74-20573,16,4,15.0
74-20573,17,4,15.0
74-20573,18,4,15.0
74-20573,19,2,30.0
74-20573,20,2,30.0
74-20573,21,2,30.0
74-20573,22,2,30.0
74-20573,23,2,30.0
74-20573,24,2,30.0
74-20573,25,1,60.0
743-20573,08,1,60.0
743-20573,16,1,60.0
744-20573,08,2,30.0
744-20573,16,2,30.0
745-20573,08,1,60.0
745-20573,16,1,60.0
746-20573,08,2,30.0
746-20573,16,2,30.0
747-20573,08,2,30.0
747-20573,16,2,30.0
748-20573,08,1,60.0
748-20573,16,1,60.0
750-20573,08,1,60.0
750-20573,15,1,60.0
752-20573,08,1,60.0
752-20573,16,1,60.0
753-20573,08,1,60.0
753-20573,16,1,60.0
754-20573,08,1,60.0
754-20573,16,1,60.0
755-20573,08,1,60.0
755-20573,16,1,60.0
756-20573,08,2,30.0
756-20573,16,2,30.0
757-20573,08,1,60.0
757-20573,16,1,60.0
758-20573,08,1,60.0
758-20573,16,1,60.0
759-20573,08,2,30.0
759-20573,16,2,30.0
76-20573,05,3,20.0
76-20573,06,7,8.571428571428571
76-20573,07,8,7.5
76-20573,08,7,8.571428571428571
76-20573,09,4,15.0
76-20573,10,4,15.0
76-20573,11,4,15.0
76-20573,12,4,15.0
76-20573,13,4,15.0
76-20573,14,4,15.0
76-20573,15,7,8.571428571428571
76-20573,16,8,7.5
76-20573,17,8,7.5
76-20573,18,8,7.5
76-20573,19,4,15.0
76-20573,20,4,15.0
76-20573,21,4,15.0
76-20573,22,4,15.0
76-20573,23,4,15.0
76-20573,24,4,15.0
76-20573,25,1,60.0
760-20573,08,1,60.0
760-20573,16,1,60.0
762-20573,08,1,60.0
762-20573,16,1,60.0
763-20573,08,1,60.0
763-20573,16,1,60.0
764-20573,08,1,60.0
764-20573,16,1,60.0
765-20573,08,1,60.0
765-20573,16,1,60.0
766-20573,08,3,20.0
766-20573,16,3,20.0
767-20573,08,2,30.0
767-20573,15,1,60.0
768-20573,08,1,60.0
768-20573,16,1,60.0
77-20573,05,1,60.0
77-20573,06,4,15.0
77-20573,07,4,15.0
77-20573,08,4,15.0
77-20573,09,3,20.0
77-20573,10,2,30.0
77-20573,11,2,30.0
77-20573,12,2,30.0
77-20573,13,2,30.0
77-20573,14,2,30.0
77-20573,15,2,30.0
77-20573,16,4,15.0
77-20573,17,4,15.0
77-20573,18,4,15.0
77-20573,19,2,30.0
77-20573,20,2,30.0
77-20573,21,2,30.0
77-20573,22,2,30.0
77-20573,23,1,60.0
77-20573,24,1,60.0
77-20573,25,1,60.0
770-20573,08,1,60.0
770-20573,16,1,60.0
771-20573,16,1,60.0
773-20573,08,1,60.0
773-20573,15,1,60.0
774-20573,08,1,60.0
774-20573,15,1,60.0
775-20573,08,1,60.0
775-20573,15,1,60.0
776-20573,08,1,60.0
776-20573,16,1,60.0
777-20573,08,1,60.0
777-20573,16,1,60.0
778-20573,08,1,60.0
778-20573,16,1,60.0
78-20573,05,4,15.0
78-20573,06,4,15.0
78-20573,07,5,12.0
78-20573,08,4,15.0
78-20573,09,6,10.0
78-20573,10,5,12.0
78-20573,11,6,10.0
78-20573,12,6,10.0
78-20573,13,5,12.0
78-20573,14,5,12.0
78-20573,15,5,12.0
78-20573,16,4,15.0
78-20573,17,4,15.0
78-20573,18,4,15.0
78-20573,19,4,15.0
78-20573,20,4,15.0
78-20573,21,4,15.0
78-20573,22,4,15.0
78-20573,23,4,15.0
78-20573,24,4,15.0
780-20573,08,1,60.0
780-20573,16,1,60.0
782-20573,08,2,30.0
782-20573,15,2,30.0
786-20573,08,1,60.0
786-20573,15,1,60.0
791-20573,08,1,60.0
791-20573,16,1,60.0
792-20573,08,1,60.0
792-20573,16,1,60.0
793-20573,15,1,60.0
794-20573,08,1,60.0
794-20573,15,1,60.0
795-20573,09,1,60.0
795-20573,16,1,60.0
796-20573,08,2,30.0
797-20573,08,1,60.0
798-20573,07,2,30.0
798-20573,14,2,30.0
799-20573,07,1,60.0
799-20573,14,1,60.0
8-20573,05,4,15.0
8-20573,06,12,5.0
8-20573,07,14,4.285714285714286
8-20573,08,18,3.3333333333333335
8-20573,09,11,5.454545454545454
8-20573,10,7,8.571428571428571
8-20573,11,6,10.0
8-20573,12,6,10.0
8-20573,13,6,10.0
8-20573,14,6,10.0
8-20573,15,13,4.615384615384615
8-20573,16,15,4.0
8-20573,17,15,4.0
8-20573,18,12,5.0
8-20573,19,6,10.0
8-20573,20,4,15.0
8-20573,21,4,15.0
8-20573,22,4,15.0
8-20573,23,4,15.0
8-20573,24,3,20.0
8-20573,25,4,15.0
801-20573,08,1,60.0
801-20573,16,1,60.0
802-20573,08,1,60.0
802-20573,16,1,60.0
805-20573,08,1,60.0
805-20573,16,1,60.0
807-20573,08,1,60.0
807-20573,16,1,60.0
81-20573,06,4,15.0
81-20573,07,3,20.0
81-20573,08,3,20.0
81-20573,09,4,15.0
81-20573,10,4,15.0
81-20573,11,4,15.0
81-20573,12,3,20.0
81-20573,13,4,15.0
81-20573,14,3,20.0
81-20573,15,4,15.0
81-20573,16,4,15.0
81-20573,17,3,20.0
81-20573,18,4,15.0
81-20573,19,4,15.0
81-20573,20,1,60.0
810-20573,08,1,60.0
810-20573,15,1,60.0
811-20573,08,3,20.0
811-20573,16,2,30.0
812-20573,08,1,60.0
812-20573,16,1,60.0
813-20573,08,1,60.0
813-20573,16,1,60.0
814-20573,08,1,60.0
814-20573,16,1,60.0
815-20573,08,1,60.0
815-20573,16,1,60.0
816-20573,08,1,60.0
816-20573,16,1,60.0
817-20573,08,1,60.0
817-20573,16,1,60.0
818-20573,08,1,60.0
818-20573,16,1,60.0
819-20573,08,1,60.0
819-20573,16,1,60.0
82-20573,06,2,30.0
82-20573,07,4,15.0
82-20573,08,6,10.0
82-20573,09,3,20.0
82-20573,10,4,15.0
82-20573,11,4,15.0
82-20573,12,4,15.0
82-20573,13,4,15.0
82-20573,14,4,15.0
82-20573,15,5,12.0
82-20573,16,4,15.0
82-20573,17,4,15.0
82-20573,18,4,15.0
82-20573,19,3,20.0
820-20573,08,1,60.0
820-20573,16,1,60.0
821-20573,08,1,60.0
821-20573,16,1,60.0
825-20573,08,2,30.0
825-20573,16,1,60.0
826-20573,08,1,60.0
826-20573,15,1,60.0
827-20573,08,1,60.0
827-20573,15,1,60.0
83-20573,05,1,60.0
83-20573,06,2,30.0
83-20573,07,3,20.0
83-20573,08,2,30.0
83-20573,09,2,30.0
83-20573,10,2,30.0
83-20573,11,2,30.0
83-20573,12,2,30.0
83-20573,13,2,30.0
83-20573,14,2,30.0
83-20573,15,3,20.0
83-20573,16,2,30.0
83-20573,17,2,30.0
83-20573,18,2,30.0
83-20573,19,2,30.0
83-20573,20,2,30.0
83-20573,21,2,30.0
83-20573,22,2,30.0
83-20573,23,2,30.0
832-20573,08,2,30.0
832-20573,16,2,30.0
833-20573,08,2,30.0
833-20573,15,2,30.0
835-20573,15,1,60.0
836-20573,08,1,60.0
836-20573,15,1,60.0
839-20573,08,1,60.0
843-20573,08,1,60.0
843-20573,16,1,60.0
844-20573,15,1,60.0
845-20573,08,1,60.0
845-20573,15,2,30.0
85-20573,04,1,60.0
85-20573,05,4,15.0
85-20573,06,5,12.0
85-20573,07,5,12.0
85-20573,08,4,15.0
85-20573,09,6,10.0
85-20573,10,3,20.0
85-20573,11,2,30.0
85-20573,12,3,20.0
85-20573,13,3,20.0
85-20573,14,2,30.0
85-20573,15,4,15.0
85-20573,16,5,12.0
85-20573,17,4,15.0
85-20573,18,6,10.0
85-20573,19,2,30.0
85-20573,20,3,20.0
