route_id,end_hr,trip_headsign,buses per hour,headway by hour
10-20573,10,SOUTHCENTRE,2,30.0
10-20573,11,CITY HALL,2,30.0
10-20573,11,SOUTHCENTRE,2,30.0
10-20573,12,CITY HALL,2,30.0
10-20573,12,SOUTHCENTRE,2,30.0
10-20573,13,CITY HALL,2,30.0
10-20573,13,SOUTHCENTRE,2,30.0
10-20573,14,CITY HALL,2,30.0
10-20573,14,SOUTHCENTRE,2,30.0
10-20573,15,CITY HALL,2,30.0
10-20573,15,SOUTHCENTRE,2,30.0
10-20573,16,CITY HALL,2,30.0
10-20573,16,SOUTHCENTRE,2,30.0
10-20573,17,CITY HALL,2,30.0
10-20573,17,SOUTHCENTRE,3,20.0
10-20573,18,CITY HALL,3,20.0
10-20573,18,SOUTHCENTRE,2,30.0
10-20573,19,CITY HALL,2,30.0
10-20573,19,SOUTHCENTRE,3,20.0
10-20573,20,CITY HALL,2,30.0
10-20573,20,SOUTHCENTRE,2,30.0
10-20573,21,CITY HALL,1,60.0
10-20573,21,SOUTHCENTRE,1,60.0
10-20573,22,CITY HALL,2,30.0
10-20573,22,SOUTHCENTRE,2,30.0
10-20573,23,CITY HALL,1,60.0
10-20573,23,SOUTHCENTRE,1,60.0
10-20573,24,CHINOOK,1,60.0
10-20573,24,CITY HALL,1,60.0
10-20573,24,SOUTHCENTRE,2,30.0
100-20573,05,AIRPORT/ NORTH POINTE,1,60.0
100-20573,06,AIRPORT/ MCKNIGHT-WESTWINDS,3,20.0
100-20573,06,AIRPORT/ NORTH POINTE,3,20.0
100-20573,07,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,07,AIRPORT/ NORTH POINTE,2,30.0
100-20573,08,AIRPORT/ MCKNIGHT-WESTWINDS,3,20.0
100-20573,08,AIRPORT/ NORTH POINTE,3,20.0
100-20573,09,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,09,AIRPORT/ NORTH POINTE,3,20.0
100-20573,10,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,10,AIRPORT/ NORTH POINTE,2,30.0
100-20573,11,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,11,AIRPORT/ NORTH POINTE,2,30.0
100-20573,12,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,12,AIRPORT/ NORTH POINTE,2,30.0
100-20573,13,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,13,AIRPORT/ NORTH POINTE,2,30.0
100-20573,14,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,14,AIRPORT/ NORTH POINTE,2,30.0
100-20573,15,AIRPORT/ MCKNIGHT-WESTWINDS,3,20.0
100-20573,15,AIRPORT/ NORTH POINTE,2,30.0
100-20573,16,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,16,AIRPORT/ NORTH POINTE,2,30.0
100-20573,17,AIRPORT/ MCKNIGHT-WESTWINDS,3,20.0
100-20573,17,AIRPORT/ NORTH POINTE,3,20.0
100-20573,18,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,18,AIRPORT/ NORTH POINTE,3,20.0
100-20573,19,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,19,AIRPORT/ NORTH POINTE,2,30.0
100-20573,20,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,20,AIRPORT/ NORTH POINTE,2,30.0
100-20573,21,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,21,AIRPORT/ NORTH POINTE,2,30.0
100-20573,22,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,22,AIRPORT/ NORTH POINTE,2,30.0
100-20573,23,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,23,AIRPORT/ NORTH POINTE,2,30.0
100-20573,24,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,24,AIRPORT/ NORTH POINTE,2,30.0
100-20573,25,AIRPORT/ MCKNIGHT-WESTWINDS,2,30.0
100-20573,25,AIRPORT/ NORTH POINTE,2,30.0
101-20573,06,CITY CENTRE,2,30.0
101-20573,06,INGLEWOOD,2,30.0
101-20573,07,CITY CENTRE,3,20.0
101-20573,07,INGLEWOOD,3,20.0
101-20573,08,CITY CENTRE,3,20.0
101-20573,08,INGLEWOOD,3,20.0
101-20573,09,CITY CENTRE,2,30.0
101-20573,09,INGLEWOOD,2,30.0
101-20573,10,CITY CENTRE,1,60.0
101-20573,10,INGLEWOOD,1,60.0
101-20573,11,CITY CENTRE,2,30.0
101-20573,11,INGLEWOOD,1,60.0
101-20573,12,CITY CENTRE,1,60.0
101-20573,12,INGLEWOOD,2,30.0
101-20573,13,CITY CENTRE,2,30.0
101-20573,13,INGLEWOOD,1,60.0
101-20573,14,CITY CENTRE,1,60.0
101-20573,14,INGLEWOOD,2,30.0
101-20573,15,CITY CENTRE,2,30.0
101-20573,15,INGLEWOOD,2,30.0
101-20573,16,CITY CENTRE,3,20.0
101-20573,16,INGLEWOOD,2,30.0
101-20573,17,CITY CENTRE,3,20.0
101-20573,17,INGLEWOOD,3,20.0
101-20573,18,CITY CENTRE,2,30.0
101-20573,18,INGLEWOOD,3,20.0
101-20573,19,CITY CENTRE,2,30.0
101-20573,19,INGLEWOOD,1,60.0
101-20573,20,CITY CENTRE,1,60.0
101-20573,20,INGLEWOOD,2,30.0
101-20573,21,CITY CENTRE,1,60.0
101-20573,21,INGLEWOOD,1,60.0
102-20573,07,CITY CENTRE,2,30.0
102-20573,07,CITY CENTRE VIA DEERFOOT,1,60.0
102-20573,16,DOUGLASDALE VIA DEERFOOT,1,60.0
102-20573,17,DOUGLASDALE EXPRESS,2,30.0
103-20573,06,CITY CENTRE VIA DEERFOOT,1,60.0
103-20573,07,CITY CENTRE,3,20.0
103-20573,07,CITY CENTRE VIA DEERFOOT,1,60.0
103-20573,17,MCKENZIE EXPRESS,1,60.0
103-20573,17,MCKENZIE VIA DEERFOOT,2,30.0
103-20573,18,MCKENZIE EXPRESS,2,30.0
104-20573,06,SUNNYSIDE,3,20.0
104-20573,06,UNIVERSITY OF CALGARY,3,20.0
104-20573,07,SUNNYSIDE,4,15.0
104-20573,07,UNIVERSITY OF CALGARY,4,15.0
104-20573,08,SUNNYSIDE,4,15.0
104-20573,08,UNIVERSITY OF CALGARY,4,15.0
104-20573,09,SUNNYSIDE,2,30.0
104-20573,09,UNIVERSITY OF CALGARY,2,30.0
104-20573,10,SUNNYSIDE,2,30.0
104-20573,10,UNIVERSITY OF CALGARY,2,30.0
104-20573,11,SUNNYSIDE,2,30.0
104-20573,11,UNIVERSITY OF CALGARY,2,30.0
104-20573,12,SUNNYSIDE,2,30.0
104-20573,12,UNIVERSITY OF CALGARY,2,30.0
104-20573,13,SUNNYSIDE,2,30.0
104-20573,13,UNIVERSITY OF CALGARY,2,30.0
104-20573,14,SUNNYSIDE,2,30.0
104-20573,14,UNIVERSITY OF CALGARY,2,30.0
104-20573,15,SUNNYSIDE,4,15.0
104-20573,15,UNIVERSITY OF CALGARY,4,15.0
104-20573,16,SUNNYSIDE,4,15.0
104-20573,16,UNIVERSITY OF CALGARY,4,15.0
104-20573,17,SUNNYSIDE,4,15.0
104-20573,17,UNIVERSITY OF CALGARY,4,15.0
104-20573,18,SUNNYSIDE,4,15.0
104-20573,18,UNIVERSITY OF CALGARY,4,15.0
104-20573,19,SUNNYSIDE,2,30.0
104-20573,19,UNIVERSITY OF CALGARY,2,30.0
104-20573,20,SUNNYSIDE,2,30.0
104-20573,20,UNIVERSITY OF CALGARY,2,30.0
104-20573,21,SUNNYSIDE,2,30.0
104-20573,21,UNIVERSITY OF CALGARY,2,30.0
104-20573,22,SUNNYSIDE,2,30.0
104-20573,22,UNIVERSITY OF CALGARY,2,30.0
104-20573,23,SUNNYSIDE,2,30.0
104-20573,23,UNIVERSITY OF CALGARY,2,30.0
104-20573,24,SUNNYSIDE,2,30.0
104-20573,24,UNIVERSITY OF CALGARY,2,30.0
104-20573,25,SUNNYSIDE,1,60.0
105-20573,05,LIONS PARK,1,60.0
105-20573,06,DALHOUSIE,2,30.0
105-20573,06,LIONS PARK,2,30.0
105-20573,07,DALHOUSIE,4,15.0
105-20573,07,LIONS PARK,4,15.0
105-20573,08,DALHOUSIE,4,15.0
105-20573,08,LIONS PARK,4,15.0
105-20573,09,DALHOUSIE,3,20.0
105-20573,09,LIONS PARK,3,20.0
105-20573,10,DALHOUSIE,2,30.0
105-20573,10,LIONS PARK,2,30.0
105-20573,11,DALHOUSIE,2,30.0
105-20573,11,LIONS PARK,2,30.0
105-20573,12,DALHOUSIE,2,30.0
105-20573,12,LIONS PARK,2,30.0
105-20573,13,DALHOUSIE,2,30.0
105-20573,13,LIONS PARK,2,30.0
105-20573,14,DALHOUSIE,2,30.0
105-20573,14,LIONS PARK,2,30.0
105-20573,15,DALHOUSIE,3,20.0
105-20573,15,LIONS PARK,2,30.0
105-20573,16,DALHOUSIE,4,15.0
105-20573,16,LIONS PARK,4,15.0
105-20573,17,DALHOUSIE,4,15.0
105-20573,17,LIONS PARK,3,20.0
105-20573,18,DALHOUSIE,2,30.0
105-20573,18,LIONS PARK,2,30.0
105-20573,19,DALHOUSIE,2,30.0
105-20573,19,LIONS PARK,2,30.0
105-20573,20,DALHOUSIE,2,30.0
105-20573,20,LIONS PARK,1,60.0
105-20573,21,DALHOUSIE,1,60.0
105-20573,21,LIONS PARK,2,30.0
105-20573,22,DALHOUSIE,2,30.0
105-20573,22,LIONS PARK,1,60.0
106-20573,05,DEERFOOT MEADOWS,1,60.0
106-20573,06,DEERFOOT MEADOWS,3,20.0
106-20573,07,DEERFOOT MEADOWS,3,20.0
106-20573,08,DEERFOOT MEADOWS,2,30.0
106-20573,09,DEERFOOT MEADOWS,2,30.0
106-20573,10,DEERFOOT MEADOWS,2,30.0
106-20573,11,DEERFOOT MEADOWS,1,60.0
106-20573,12,DEERFOOT MEADOWS,2,30.0
106-20573,13,DEERFOOT MEADOWS,1,60.0
106-20573,14,DEERFOOT MEADOWS,1,60.0
106-20573,15,DEERFOOT MEADOWS,3,20.0
106-20573,16,DEERFOOT MEADOWS,3,20.0
106-20573,17,DEERFOOT MEADOWS,3,20.0
106-20573,18,DEERFOOT MEADOWS,1,60.0
109-20573,06,CITY CENTRE,1,60.0
109-20573,07,CITY CENTRE,4,15.0
109-20573,16,HARVEST HILLS EXPRESS,1,60.0
109-20573,17,HARVEST HILLS EXPRESS,3,20.0
11-20573,05,SOUTHWEST LOOP,1,60.0
11-20573,06,SOUTHWEST LOOP,2,30.0
11-20573,07,SOUTHWEST LOOP,4,15.0
11-20573,08,SOUTHWEST LOOP,6,10.0
11-20573,09,SOUTHWEST LOOP,3,20.0
11-20573,10,SOUTHWEST LOOP,2,30.0
11-20573,11,SOUTHWEST LOOP,2,30.0
11-20573,12,SOUTHWEST LOOP,2,30.0
11-20573,13,SOUTHWEST LOOP,2,30.0
11-20573,14,SOUTHWEST LOOP,2,30.0
11-20573,15,SOUTHWEST LOOP,3,20.0
11-20573,16,SOUTHWEST LOOP,4,15.0
11-20573,17,SOUTHWEST LOOP,4,15.0
11-20573,18,SOUTHWEST LOOP,5,12.0
11-20573,19,SOUTHWEST LOOP,2,30.0
11-20573,20,SOUTHWEST LOOP,2,30.0
11-20573,21,SOUTHWEST LOOP,2,30.0
11-20573,22,SOUTHWEST LOOP,1,60.0
110-20573,07,CITY CENTRE,2,30.0
111-20573,06,WEST SPRINGS,4,15.0
111-20573,06,WESTBROOK,3,20.0
111-20573,07,WEST SPRINGS,3,20.0
111-20573,07,WESTBROOK,4,15.0
111-20573,08,WEST SPRINGS,4,15.0
111-20573,08,WESTBROOK,4,15.0
111-20573,09,WEST SPRINGS,3,20.0
111-20573,09,WESTBROOK,3,20.0
111-20573,10,WEST SPRINGS,2,30.0
111-20573,10,WESTBROOK,2,30.0
111-20573,11,WEST SPRINGS,3,20.0
111-20573,11,WESTBROOK,3,20.0
111-20573,12,WEST SPRINGS,2,30.0
111-20573,12,WESTBROOK,2,30.0
111-20573,13,WEST SPRINGS,2,30.0
111-20573,13,WESTBROOK,2,30.0
111-20573,14,WEST SPRINGS,3,20.0
111-20573,14,WESTBROOK,3,20.0
111-20573,15,WEST SPRINGS,3,20.0
111-20573,15,WESTBROOK,3,20.0
111-20573,16,WEST SPRINGS,4,15.0
111-20573,16,WESTBROOK,3,20.0
111-20573,17,WEST SPRINGS,3,20.0
111-20573,17,WESTBROOK,4,15.0
111-20573,18,WEST SPRINGS,3,20.0
111-20573,18,WESTBROOK,3,20.0
111-20573,19,WEST SPRINGS,1,60.0
111-20573,19,WESTBROOK,1,60.0
111-20573,20,WEST SPRINGS,1,60.0
111-20573,20,WESTBROOK,2,30.0
111-20573,21,WEST SPRINGS,1,60.0
111-20573,21,WESTBROOK,1,60.0
111-20573,22,WEST SPRINGS,1,60.0
111-20573,22,WESTBROOK,1,60.0
111-20573,23,WEST SPRINGS,1,60.0
111-20573,23,WESTBROOK,1,60.0
113-20573,05,CROWFOOT/SCENIC ACRES,1,60.0
113-20573,05,NORTH RANCHLANDS,1,60.0
113-20573,06,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,06,NORTH RANCHLANDS,3,20.0
113-20573,07,CROWFOOT/SCENIC ACRES,3,20.0
113-20573,07,NORTH RANCHLANDS,2,30.0
113-20573,08,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,08,NORTH RANCHLANDS,3,20.0
113-20573,09,CROWFOOT/SCENIC ACRES,3,20.0
113-20573,09,NORTH RANCHLANDS,2,30.0
113-20573,10,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,10,NORTH RANCHLANDS,2,30.0
113-20573,11,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,11,NORTH RANCHLANDS,2,30.0
113-20573,12,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,12,NORTH RANCHLANDS,2,30.0
113-20573,13,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,13,NORTH RANCHLANDS,2,30.0
113-20573,14,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,14,NORTH RANCHLANDS,2,30.0
113-20573,15,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,15,NORTH RANCHLANDS,2,30.0
113-20573,16,CROWFOOT/SCENIC ACRES,3,20.0
113-20573,16,NORTH RANCHLANDS,3,20.0
113-20573,17,CROWFOOT/SCENIC ACRES,3,20.0
113-20573,17,NORTH RANCHLANDS,3,20.0
113-20573,18,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,18,NORTH RANCHLANDS,2,30.0
113-20573,19,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,19,NORTH RANCHLANDS,1,60.0
113-20573,20,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,20,NORTH RANCHLANDS,2,30.0
113-20573,21,CROWFOOT/SCENIC ACRES,1,60.0
113-20573,21,NORTH RANCHLANDS,2,30.0
113-20573,22,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,22,NORTH RANCHLANDS,2,30.0
113-20573,23,CROWFOOT/SCENIC ACRES,2,30.0
113-20573,23,NORTH RANCHLANDS,1,60.0
113-20573,24,CROWFOOT/SCENIC ACRES,1,60.0
113-20573,24,NORTH RANCHLANDS,2,30.0
114-20573,05,PANORAMA COUNTRY HILLS,2,30.0
114-20573,06,PANORAMA COUNTRY HILLS,2,30.0
114-20573,07,PANORAMA COUNTRY HILLS,2,30.0
114-20573,08,PANORAMA COUNTRY HILLS,3,20.0
114-20573,09,PANORAMA COUNTRY HILLS,2,30.0
114-20573,10,PANORAMA COUNTRY HILLS,2,30.0
114-20573,11,PANORAMA COUNTRY HILLS,2,30.0
114-20573,12,PANORAMA COUNTRY HILLS,2,30.0
114-20573,13,PANORAMA COUNTRY HILLS,2,30.0
114-20573,14,PANORAMA COUNTRY HILLS,2,30.0
114-20573,15,PANORAMA COUNTRY HILLS,2,30.0
114-20573,16,PANORAMA COUNTRY HILLS,2,30.0
114-20573,17,PANORAMA COUNTRY HILLS,2,30.0
114-20573,18,PANORAMA COUNTRY HILLS,3,20.0
114-20573,19,PANORAMA COUNTRY HILLS,2,30.0
114-20573,20,PANORAMA COUNTRY HILLS,2,30.0
114-20573,21,PANORAMA COUNTRY HILLS,1,60.0
114-20573,22,PANORAMA COUNTRY HILLS,2,30.0
114-20573,23,PANORAMA COUNTRY HILLS,2,30.0
114-20573,24,PANORAMA COUNTRY HILLS,1,60.0
114-20573,25,PANORAMA COUNTRY HILLS,1,60.0
115-20573,05,EVANSTON,1,60.0
115-20573,05,TUSCANY,1,60.0
115-20573,06,EVANSTON,2,30.0
115-20573,06,TUSCANY,2,30.0
115-20573,07,EVANSTON,2,30.0
115-20573,07,TUSCANY,2,30.0
115-20573,08,EVANSTON,3,20.0
115-20573,08,TUSCANY,3,20.0
115-20573,09,EVANSTON,2,30.0
115-20573,09,TUSCANY,2,30.0
115-20573,10,EVANSTON,1,60.0
115-20573,10,TUSCANY,1,60.0
115-20573,11,EVANSTON,2,30.0
115-20573,11,TUSCANY,2,30.0
115-20573,12,EVANSTON,2,30.0
115-20573,12,TUSCANY,2,30.0
115-20573,13,EVANSTON,1,60.0
115-20573,13,TUSCANY,2,30.0
115-20573,14,EVANSTON,2,30.0
115-20573,14,TUSCANY,1,60.0
115-20573,15,EVANSTON,2,30.0
115-20573,15,TUSCANY,2,30.0
115-20573,16,EVANSTON,3,20.0
115-20573,16,TUSCANY,2,30.0
115-20573,17,EVANSTON,2,30.0
115-20573,17,TUSCANY,3,20.0
115-20573,18,EVANSTON,3,20.0
115-20573,18,TUSCANY,2,30.0
115-20573,19,EVANSTON,1,60.0
115-20573,19,TUSCANY,2,30.0
115-20573,20,EVANSTON,2,30.0
115-20573,20,TUSCANY,1,60.0
115-20573,21,EVANSTON,2,30.0
115-20573,21,TUSCANY,2,30.0
115-20573,22,EVANSTON,1,60.0
115-20573,22,TUSCANY,2,30.0
115-20573,23,EVANSTON,2,30.0
115-20573,23,TUSCANY,1,60.0
115-20573,24,EVANSTON,1,60.0
115-20573,24,TUSCANY,1,60.0
116-20573,06,CITY CENTRE,1,60.0
116-20573,07,CITY CENTRE,6,10.0
116-20573,17,COVENTRY HILLS EXPRESS,6,10.0
116-20573,18,COVENTRY HILLS EXPRESS,1,60.0
117-20573,06,CITY CENTRE VIA DEERFOOT,1,60.0
117-20573,07,CITY CENTRE,3,20.0
117-20573,07,CITY CENTRE VIA DEERFOOT,1,60.0
117-20573,17,MCKENZIE TOWNE EXPRESS,1,60.0
117-20573,17,MCKENZIE TOWNE VIA DEERFOOT,2,30.0
117-20573,18,MCKENZIE TOWNE EXPRESS,1,60.0
118-20573,05,HIDDEN VALLEY,2,30.0
118-20573,06,HIDDEN VALLEY,3,20.0
118-20573,07,HIDDEN VALLEY,4,15.0
118-20573,08,HIDDEN VALLEY,4,15.0
118-20573,09,HIDDEN VALLEY,2,30.0
118-20573,10,HIDDEN VALLEY,2,30.0
118-20573,11,HIDDEN VALLEY,2,30.0
118-20573,12,HIDDEN VALLEY,2,30.0
118-20573,13,HIDDEN VALLEY,2,30.0
118-20573,14,HIDDEN VALLEY,2,30.0
118-20573,15,HIDDEN VALLEY,3,20.0
118-20573,16,HIDDEN VALLEY,4,15.0
118-20573,17,HIDDEN VALLEY,4,15.0
118-20573,18,HIDDEN VALLEY,3,20.0
118-20573,19,HIDDEN VALLEY,2,30.0
118-20573,20,HIDDEN VALLEY,2,30.0
118-20573,21,HIDDEN VALLEY,2,30.0
118-20573,22,HIDDEN VALLEY,2,30.0
118-20573,23,HIDDEN VALLEY,2,30.0
118-20573,24,HIDDEN VALLEY,2,30.0
118-20573,25,HIDDEN VALLEY,1,60.0
119-20573,06,FREEPORT,2,30.0
119-20573,07,FREEPORT,1,60.0
119-20573,08,FREEPORT,1,60.0
119-20573,14,FREEPORT,1,60.0
119-20573,15,SADDLETOWNE STATION,1,60.0
119-20573,16,SADDLETOWNE STATION,1,60.0
119-20573,17,SADDLETOWNE STATION,1,60.0
119-20573,18,SADDLETOWNE STATION,1,60.0
119-20573,23,SADDLETOWNE STATION,1,60.0
12-20573,05,SOUTHWEST LOOP,2,30.0
12-20573,06,SOUTHWEST LOOP,4,15.0
12-20573,07,SOUTHWEST LOOP,4,15.0
12-20573,08,SOUTHWEST LOOP,4,15.0
12-20573,09,SOUTHWEST LOOP,4,15.0
12-20573,10,SOUTHWEST LOOP,2,30.0
12-20573,11,SOUTHWEST LOOP,2,30.0
12-20573,12,SOUTHWEST LOOP,2,30.0
12-20573,13,SOUTHWEST LOOP,2,30.0
12-20573,14,SOUTHWEST LOOP,2,30.0
12-20573,15,SOUTHWEST LOOP,3,20.0
12-20573,16,SOUTHWEST LOOP,4,15.0
12-20573,17,SOUTHWEST LOOP,4,15.0
12-20573,18,SOUTHWEST LOOP,5,12.0
12-20573,19,SOUTHWEST LOOP,2,30.0
12-20573,20,SOUTHWEST LOOP,2,30.0
12-20573,21,SOUTHWEST LOOP,2,30.0
12-20573,22,SOUTHWEST LOOP,2,30.0
12-20573,23,SOUTHWEST LOOP,2,30.0
12-20573,24,SOUTHWEST LOOP,2,30.0
120-20573,05,NORTH SILVER SPRINGS,3,20.0
120-20573,06,NORTH SILVER SPRINGS,5,12.0
120-20573,07,NORTH SILVER SPRINGS,8,7.5
120-20573,08,NORTH SILVER SPRINGS,7,8.571428571428571
120-20573,09,NORTH SILVER SPRINGS,4,15.0
120-20573,10,NORTH SILVER SPRINGS,4,15.0
120-20573,11,NORTH SILVER SPRINGS,4,15.0
120-20573,12,NORTH SILVER SPRINGS,4,15.0
120-20573,13,NORTH SILVER SPRINGS,4,15.0
120-20573,14,NORTH SILVER SPRINGS,4,15.0
120-20573,15,NORTH SILVER SPRINGS,6,10.0
120-20573,16,NORTH SILVER SPRINGS,6,10.0
120-20573,17,NORTH SILVER SPRINGS,8,7.5
120-20573,18,NORTH SILVER SPRINGS,6,10.0
120-20573,19,NORTH SILVER SPRINGS,4,15.0
120-20573,20,NORTH SILVER SPRINGS,3,20.0
120-20573,21,NORTH SILVER SPRINGS,4,15.0
120-20573,22,NORTH SILVER SPRINGS,3,20.0
120-20573,23,NORTH SILVER SPRINGS,4,15.0
120-20573,24,NORTH SILVER SPRINGS,3,20.0
123-20573,05,SAGE HILL,2,30.0
123-20573,06,NORTH POINTE,3,20.0
123-20573,06,SAGE HILL,2,30.0
123-20573,07,NORTH POINTE,2,30.0
123-20573,07,SAGE HILL,3,20.0
123-20573,08,NORTH POINTE,3,20.0
123-20573,08,SAGE HILL,3,20.0
123-20573,09,NORTH POINTE,3,20.0
123-20573,09,SAGE HILL,2,30.0
123-20573,10,NORTH POINTE,2,30.0
123-20573,10,SAGE HILL,2,30.0
123-20573,11,NORTH POINTE,2,30.0
123-20573,11,SAGE HILL,2,30.0
123-20573,12,NORTH POINTE,2,30.0
123-20573,12,SAGE HILL,2,30.0
123-20573,13,NORTH POINTE,2,30.0
123-20573,13,SAGE HILL,2,30.0
123-20573,14,NORTH POINTE,2,30.0
123-20573,14,SAGE HILL,2,30.0
123-20573,15,NORTH POINTE,2,30.0
123-20573,15,SAGE HILL,3,20.0
123-20573,16,NORTH POINTE,3,20.0
123-20573,16,SAGE HILL,2,30.0
123-20573,17,NORTH POINTE,3,20.0
123-20573,17,SAGE HILL,3,20.0
123-20573,18,NORTH POINTE,2,30.0
123-20573,18,SAGE HILL,2,30.0
123-20573,19,NORTH POINTE,2,30.0
123-20573,19,SAGE HILL,2,30.0
123-20573,20,NORTH POINTE,2,30.0
123-20573,20,SAGE HILL,2,30.0
123-20573,21,NORTH POINTE,2,30.0
123-20573,21,SAGE HILL,1,60.0
123-20573,22,NORTH POINTE,1,60.0
123-20573,22,SAGE HILL,2,30.0
123-20573,23,NORTH POINTE,2,30.0
123-20573,23,SAGE HILL,2,30.0
123-20573,24,NORTH POINTE,2,30.0
123-20573,24,SAGE HILL,1,60.0
123-20573,25,NORTH POINTE,1,60.0
123-20573,25,SAGE HILL,1,60.0
124-20573,05,EVANSTON,2,30.0
124-20573,05,NORTH POINTE,1,60.0
124-20573,06,EVANSTON,2,30.0
124-20573,06,NORTH POINTE,2,30.0
124-20573,07,EVANSTON,3,20.0
124-20573,07,NORTH POINTE,3,20.0
124-20573,08,EVANSTON,3,20.0
124-20573,08,NORTH POINTE,3,20.0
124-20573,09,EVANSTON,2,30.0
124-20573,09,NORTH POINTE,2,30.0
124-20573,10,EVANSTON,2,30.0
124-20573,10,NORTH POINTE,2,30.0
124-20573,11,EVANSTON,2,30.0
124-20573,11,NORTH POINTE,2,30.0
124-20573,12,EVANSTON,2,30.0
124-20573,12,NORTH POINTE,2,30.0
124-20573,13,EVANSTON,2,30.0
124-20573,13,NORTH POINTE,2,30.0
124-20573,14,EVANSTON,2,30.0
124-20573,14,NORTH POINTE,2,30.0
124-20573,15,EVANSTON,3,20.0
124-20573,15,NORTH POINTE,3,20.0
124-20573,16,EVANSTON,3,20.0
124-20573,16,NORTH POINTE,3,20.0
124-20573,17,EVANSTON,2,30.0
124-20573,17,NORTH POINTE,2,30.0
124-20573,18,EVANSTON,3,20.0
124-20573,18,NORTH POINTE,4,15.0
124-20573,19,EVANSTON,2,30.0
124-20573,19,NORTH POINTE,1,60.0
124-20573,20,EVANSTON,1,60.0
124-20573,20,NORTH POINTE,2,30.0
124-20573,21,EVANSTON,2,30.0
124-20573,21,NORTH POINTE,2,30.0
124-20573,22,EVANSTON,2,30.0
124-20573,22,NORTH POINTE,1,60.0
