route_id,end_hr,buses per hour,headway by hour
43-20675,08,8,7.5
43-20675,09,9,6.666666666666667
43-20675,10,7,8.571428571428571
43-20675,11,4,15.0
43-20675,12,6,10.0
43-20675,13,6,10.0
43-20675,14,5,12.0
43-20675,15,9,6.666666666666667
43-20675,16,11,5.454545454545454
43-20675,17,11,5.454545454545454
43-20675,18,11,5.454545454545454
43-20675,19,7,8.571428571428571
43-20675,20,5,12.0
43-20675,21,4,15.0
43-20675,22,4,15.0
43-20675,23,4,15.0
43-20675,24,4,15.0
43-20675,25,4,15.0
44-20675,05,2,30.0
44-20675,06,2,30.0
44-20675,07,4,15.0
44-20675,08,2,30.0
44-20675,09,4,15.0
44-20675,10,2,30.0
44-20675,11,4,15.0
44-20675,12,2,30.0
44-20675,13,4,15.0
44-20675,14,2,30.0
44-20675,15,4,15.0
44-20675,16,2,30.0
44-20675,17,4,15.0
44-20675,18,2,30.0
44-20675,19,4,15.0
440-20675,05,1,60.0
440-20675,06,3,20.0
440-20675,07,2,30.0
440-20675,08,3,20.0
440-20675,09,2,30.0
440-20675,15,2,30.0
440-20675,16,3,20.0
440-20675,17,2,30.0
440-20675,18,3,20.0
440-20675,19,2,30.0
444-20675,05,3,20.0
444-20675,06,3,20.0
444-20675,07,3,20.0
444-20675,08,3,20.0
444-20675,09,1,60.0
444-20675,14,1,60.0
444-20675,15,3,20.0
444-20675,16,3,20.0
444-20675,17,3,20.0
444-20675,18,3,20.0
444-20675,19,1,60.0
449-20675,06,2,30.0
449-20675,07,2,30.0
449-20675,08,2,30.0
449-20675,09,3,20.0
449-20675,10,2,30.0
449-20675,11,3,20.0
449-20675,12,2,30.0
449-20675,13,2,30.0
449-20675,14,3,20.0
449-20675,15,2,30.0
449-20675,16,3,20.0
449-20675,17,2,30.0
449-20675,18,2,30.0
453-20675,05,3,20.0
453-20675,06,4,15.0
453-20675,07,4,15.0
453-20675,08,6,10.0
453-20675,09,4,15.0
453-20675,10,4,15.0
453-20675,11,4,15.0
453-20675,12,4,15.0
453-20675,13,4,15.0
453-20675,14,4,15.0
453-20675,15,5,12.0
453-20675,16,5,12.0
453-20675,17,4,15.0
453-20675,18,4,15.0
453-20675,19,4,15.0
453-20675,20,4,15.0
453-20675,21,4,15.0
453-20675,22,4,15.0
453-20675,23,1,60.0
46-20675,05,1,60.0
46-20675,06,2,30.0
46-20675,07,2,30.0
46-20675,08,2,30.0
46-20675,09,2,30.0
46-20675,10,2,30.0
46-20675,11,2,30.0
46-20675,12,2,30.0
46-20675,13,2,30.0
46-20675,14,2,30.0
46-20675,15,2,30.0
46-20675,16,3,20.0
46-20675,17,2,30.0
46-20675,18,2,30.0
46-20675,19,2,30.0
46-20675,20,2,30.0
46-20675,21,2,30.0
46-20675,22,2,30.0
46-20675,23,2,30.0
46-20675,24,2,30.0
48-20675,05,1,60.0
48-20675,06,3,20.0
48-20675,07,3,20.0
48-20675,08,3,20.0
48-20675,09,3,20.0
48-20675,10,3,20.0
48-20675,11,3,20.0
48-20675,12,3,20.0
48-20675,13,3,20.0
48-20675,14,3,20.0
48-20675,15,4,15.0
48-20675,16,3,20.0
48-20675,17,3,20.0
48-20675,18,3,20.0
48-20675,19,3,20.0
48-20675,20,3,20.0
48-20675,21,3,20.0
48-20675,22,3,20.0
48-20675,23,2,30.0
48-20675,24,2,30.0
48-20675,25,1,60.0
49-20675,05,2,30.0
49-20675,06,3,20.0
49-20675,07,3,20.0
49-20675,08,3,20.0
49-20675,09,3,20.0
49-20675,10,3,20.0
49-20675,11,3,20.0
49-20675,12,3,20.0
49-20675,13,3,20.0
49-20675,14,3,20.0
49-20675,15,3,20.0
49-20675,16,5,12.0
49-20675,17,3,20.0
49-20675,18,3,20.0
49-20675,19,3,20.0
49-20675,20,3,20.0
49-20675,21,3,20.0
49-20675,22,3,20.0
49-20675,23,1,60.0
49-20675,24,2,30.0
49-20675,25,1,60.0
5-20675,06,2,30.0
5-20675,07,3,20.0
5-20675,08,3,20.0
5-20675,09,2,30.0
5-20675,10,3,20.0
5-20675,11,2,30.0
5-20675,12,2,30.0
5-20675,13,2,30.0
5-20675,14,3,20.0
5-20675,15,2,30.0
5-20675,16,3,20.0
5-20675,17,3,20.0
5-20675,18,3,20.0
5-20675,19,3,20.0
5-20675,20,2,30.0
5-20675,21,2,30.0
5-20675,22,2,30.0
5-20675,23,2,30.0
5-20675,24,2,30.0
52-20675,05,2,30.0
52-20675,06,2,30.0
52-20675,07,2,30.0
52-20675,08,4,15.0
52-20675,09,2,30.0
52-20675,10,2,30.0
52-20675,11,2,30.0
52-20675,12,4,15.0
52-20675,13,2,30.0
52-20675,14,2,30.0
52-20675,15,4,15.0
52-20675,16,2,30.0
52-20675,17,2,30.0
52-20675,18,4,15.0
52-20675,19,2,30.0
52-20675,20,2,30.0
52-20675,21,3,20.0
52-20675,22,2,30.0
53-20675,05,1,60.0
53-20675,06,4,15.0
53-20675,07,4,15.0
53-20675,08,4,15.0
53-20675,09,4,15.0
53-20675,10,4,15.0
53-20675,11,4,15.0
53-20675,12,4,15.0
53-20675,13,4,15.0
53-20675,14,4,15.0
53-20675,15,4,15.0
53-20675,16,4,15.0
53-20675,17,4,15.0
53-20675,18,4,15.0
53-20675,19,4,15.0
53-20675,20,4,15.0
53-20675,21,4,15.0
53-20675,22,5,12.0
53-20675,23,2,30.0
54-20675,05,1,60.0
54-20675,06,2,30.0
54-20675,07,2,30.0
54-20675,08,2,30.0
54-20675,09,2,30.0
54-20675,10,2,30.0
54-20675,11,2,30.0
54-20675,12,2,30.0
54-20675,13,2,30.0
54-20675,14,2,30.0
54-20675,15,2,30.0
54-20675,16,2,30.0
54-20675,17,2,30.0
54-20675,18,2,30.0
54-20675,19,2,30.0
54-20675,20,2,30.0
54-20675,21,2,30.0
54-20675,22,2,30.0
54-20675,23,2,30.0
54-20675,24,1,60.0
55-20675,05,2,30.0
55-20675,06,4,15.0
55-20675,07,3,20.0
55-20675,08,3,20.0
55-20675,09,4,15.0
55-20675,10,3,20.0
55-20675,11,3,20.0
55-20675,12,4,15.0
55-20675,13,3,20.0
55-20675,14,3,20.0
55-20675,15,4,15.0
55-20675,16,3,20.0
55-20675,17,3,20.0
55-20675,18,4,15.0
55-20675,19,3,20.0
55-20675,20,2,30.0
55-20675,21,2,30.0
55-20675,22,2,30.0
55-20675,23,2,30.0
55-20675,24,2,30.0
55-20675,25,1,60.0
56-20675,05,2,30.0
56-20675,06,4,15.0
56-20675,07,3,20.0
56-20675,08,5,12.0
56-20675,09,4,15.0
56-20675,10,3,20.0
56-20675,11,4,15.0
56-20675,12,3,20.0
56-20675,13,4,15.0
56-20675,14,3,20.0
56-20675,15,3,20.0
56-20675,16,5,12.0
56-20675,17,4,15.0
56-20675,18,3,20.0
56-20675,19,4,15.0
56-20675,20,4,15.0
56-20675,21,3,20.0
56-20675,22,3,20.0
56-20675,23,4,15.0
56-20675,24,2,30.0
57-20675,05,4,15.0
57-20675,06,4,15.0
57-20675,07,6,10.0
57-20675,08,4,15.0
57-20675,09,6,10.0
57-20675,10,5,12.0
57-20675,11,5,12.0
57-20675,12,5,12.0
57-20675,13,5,12.0
57-20675,14,6,10.0
57-20675,15,4,15.0
57-20675,16,6,10.0
57-20675,17,4,15.0
57-20675,18,6,10.0
57-20675,19,4,15.0
57-20675,20,6,10.0
57-20675,21,4,15.0
57-20675,22,4,15.0
57-20675,23,4,15.0
57-20675,24,4,15.0
57-20675,25,3,20.0
58-20675,05,3,20.0
58-20675,06,4,15.0
58-20675,07,4,15.0
58-20675,08,3,20.0
58-20675,09,5,12.0
58-20675,10,4,15.0
58-20675,11,4,15.0
58-20675,12,4,15.0
58-20675,13,4,15.0
58-20675,14,4,15.0
58-20675,15,7,8.571428571428571
58-20675,16,4,15.0
58-20675,17,4,15.0
58-20675,18,4,15.0
58-20675,19,4,15.0
58-20675,20,4,15.0
58-20675,21,4,15.0
58-20675,22,4,15.0
58-20675,23,4,15.0
58-20675,24,4,15.0
58-20675,25,1,60.0
59-20675,05,2,30.0
59-20675,06,2,30.0
59-20675,07,3,20.0
59-20675,08,2,30.0
59-20675,09,2,30.0
59-20675,10,1,60.0
59-20675,11,2,30.0
59-20675,12,1,60.0
59-20675,13,1,60.0
59-20675,14,2,30.0
59-20675,15,1,60.0
59-20675,16,3,20.0
59-20675,17,2,30.0
59-20675,18,2,30.0
59-20675,19,2,30.0
59-20675,20,2,30.0
59-20675,21,1,60.0
59-20675,22,1,60.0
6-20675,05,2,30.0
6-20675,06,4,15.0
6-20675,07,6,10.0
6-20675,08,5,12.0
6-20675,09,6,10.0
6-20675,10,6,10.0
6-20675,11,4,15.0
6-20675,12,6,10.0
6-20675,13,4,15.0
6-20675,14,6,10.0
6-20675,15,5,12.0
6-20675,16,5,12.0
6-20675,17,6,10.0
6-20675,18,4,15.0
6-20675,19,5,12.0
6-20675,20,4,15.0
6-20675,21,4,15.0
6-20675,22,5,12.0
6-20675,23,4,15.0
6-20675,24,2,30.0
6-20675,25,1,60.0
60-20675,05,2,30.0
60-20675,06,2,30.0
60-20675,07,2,30.0
60-20675,08,2,30.0
60-20675,09,2,30.0
60-20675,10,2,30.0
60-20675,11,2,30.0
60-20675,12,2,30.0
60-20675,13,2,30.0
60-20675,14,2,30.0
60-20675,15,2,30.0
60-20675,16,2,30.0
60-20675,17,2,30.0
60-20675,18,2,30.0
60-20675,19,2,30.0
60-20675,20,2,30.0
60-20675,21,2,30.0
60-20675,22,2,30.0
60-20675,23,2,30.0
60-20675,24,1,60.0
61-20675,05,2,30.0
61-20675,06,3,20.0
61-20675,07,2,30.0
61-20675,08,2,30.0
61-20675,09,2,30.0
61-20675,10,2,30.0
61-20675,11,2,30.0
61-20675,12,2,30.0
61-20675,13,2,30.0
61-20675,14,2,30.0
61-20675,15,2,30.0
61-20675,16,2,30.0
61-20675,17,2,30.0
61-20675,18,1,60.0
61-20675,19,2,30.0
61-20675,20,2,30.0
61-20675,21,2,30.0
61-20675,22,2,30.0
61-20675,23,2,30.0
61-20675,24,2,30.0
61-20675,25,1,60.0
62-20675,06,1,60.0
62-20675,07,2,30.0
62-20675,17,2,30.0
62-20675,18,1,60.0
64-20675,06,1,60.0
64-20675,07,3,20.0
64-20675,08,1,60.0
64-20675,16,2,30.0
64-20675,17,3,20.0
64-20675,18,1,60.0
65-20675,05,1,60.0
65-20675,06,5,12.0
65-20675,07,6,10.0
65-20675,08,6,10.0
65-20675,09,3,20.0
65-20675,10,4,15.0
65-20675,11,2,30.0
65-20675,12,4,15.0
65-20675,13,2,30.0
65-20675,14,4,15.0
65-20675,15,4,15.0
65-20675,16,6,10.0
65-20675,17,6,10.0
65-20675,18,6,10.0
65-20675,19,4,15.0
65-20675,20,2,30.0
65-20675,21,4,15.0
65-20675,22,2,30.0
65-20675,23,4,15.0
65-20675,24,1,60.0
66-20675,05,3,20.0
66-20675,06,6,10.0
66-20675,07,5,12.0
66-20675,08,5,12.0
66-20675,09,5,12.0
66-20675,10,5,12.0
66-20675,11,6,10.0
66-20675,12,5,12.0
66-20675,13,5,12.0
66-20675,14,5,12.0
66-20675,15,5,12.0
66-20675,16,6,10.0
66-20675,17,5,12.0
66-20675,18,5,12.0
66-20675,19,4,15.0
66-20675,20,4,15.0
66-20675,21,2,30.0
66-20675,22,4,15.0
66-20675,23,4,15.0
66-20675,24,3,20.0
67-20675,05,3,20.0
67-20675,06,4,15.0
67-20675,07,4,15.0
67-20675,08,4,15.0
67-20675,09,5,12.0
67-20675,10,4,15.0
67-20675,11,4,15.0
67-20675,12,4,15.0
67-20675,13,4,15.0
67-20675,14,4,15.0
67-20675,15,3,20.0
67-20675,16,4,15.0
67-20675,17,4,15.0
67-20675,18,4,15.0
67-20675,19,5,12.0
67-20675,20,3,20.0
67-20675,21,5,12.0
67-20675,22,4,15.0
67-20675,23,4,15.0
68-20675,06,2,30.0
68-20675,07,4,15.0
68-20675,08,4,15.0
68-20675,09,2,30.0
68-20675,15,4,15.0
68-20675,16,3,20.0
68-20675,17,3,20.0
68-20675,18,3,20.0
69-20675,07,1,60.0
69-20675,17,1,60.0
697-20675,08,1,60.0
697-20675,16,1,60.0
698-20675,08,2,30.0
698-20675,15,1,60.0
698-20675,16,1,60.0
699-20675,08,1,60.0
699-20675,16,1,60.0
7-20675,06,4,15.0
7-20675,07,6,10.0
7-20675,08,6,10.0
7-20675,09,6,10.0
7-20675,10,6,10.0
7-20675,11,6,10.0
7-20675,12,6,10.0
7-20675,13,6,10.0
7-20675,14,6,10.0
7-20675,15,7,8.571428571428571
7-20675,16,6,10.0
7-20675,17,6,10.0
7-20675,18,6,10.0
7-20675,19,5,12.0
7-20675,20,4,15.0
7-20675,21,4,15.0
7-20675,22,4,15.0
7-20675,23,4,15.0
7-20675,24,3,20.0
70-20675,06,1,60.0
70-20675,07,1,60.0
70-20675,17,2,30.0
702-20675,08,2,30.0
702-20675,15,1,60.0
703-20675,08,2,30.0
703-20675,15,2,30.0
704-20675,08,2,30.0
704-20675,15,2,30.0
705-20675,08,1,60.0
705-20675,15,1,60.0
706-20675,08,2,30.0
706-20675,15,2,30.0
71-20675,05,3,20.0
71-20675,06,6,10.0
71-20675,07,6,10.0
71-20675,08,4,15.0
71-20675,09,6,10.0
71-20675,10,4,15.0
71-20675,11,6,10.0
71-20675,12,6,10.0
71-20675,13,4,15.0
71-20675,14,6,10.0
71-20675,15,4,15.0
71-20675,16,6,10.0
71-20675,17,6,10.0
71-20675,18,4,15.0
71-20675,19,6,10.0
71-20675,20,4,15.0
71-20675,21,4,15.0
71-20675,22,6,10.0
71-20675,23,4,15.0
71-20675,24,6,10.0
71-20675,25,2,30.0
711-20675,08,1,60.0
711-20675,16,1,60.0
712-20675,08,1,60.0
712-20675,16,1,60.0
713-20675,08,1,60.0
713-20675,16,1,60.0
714-20675,08,3,20.0
714-20675,16,3,20.0
715-20675,08,2,30.0
715-20675,16,2,30.0
718-20675,08,2,30.0
718-20675,16,2,30.0
719-20675,08,3,20.0
719-20675,16,3,20.0
721-20675,08,1,60.0
721-20675,16,1,60.0
722-20675,08,1,60.0
722-20675,16,1,60.0
723-20675,08,1,60.0
723-20675,16,1,60.0
724-20675,08,2,30.0
724-20675,16,2,30.0
725-20675,08,1,60.0
725-20675,16,1,60.0
731-20675,08,1,60.0
731-20675,16,1,60.0
732-20675,08,1,60.0
732-20675,16,1,60.0
733-20675,08,1,60.0
733-20675,16,1,60.0
734-20675,08,1,60.0
734-20675,16,1,60.0
736-20675,08,1,60.0
736-20675,16,1,60.0
737-20675,08,1,60.0
737-20675,16,1,60.0
738-20675,08,4,15.0
738-20675,16,4,15.0
739-20675,08,1,60.0
739-20675,16,1,60.0
74-20675,05,2,30.0
74-20675,06,2,30.0
74-20675,07,2,30.0
74-20675,08,2,30.0
74-20675,09,2,30.0
74-20675,10,2,30.0
74-20675,11,2,30.0
74-20675,12,2,30.0
74-20675,13,2,30.0
74-20675,14,2,30.0
74-20675,15,2,30.0
74-20675,16,2,30.0
74-20675,17,2,30.0
74-20675,18,2,30.0
74-20675,19,2,30.0
74-20675,20,2,30.0
74-20675,21,2,30.0
74-20675,22,2,30.0
74-20675,23,2,30.0
744-20675,08,2,30.0
744-20675,16,2,30.0
745-20675,08,1,60.0
745-20675,16,1,60.0
746-20675,08,2,30.0
746-20675,16,2,30.0
747-20675,08,2,30.0
747-20675,16,2,30.0
748-20675,08,1,60.0
748-20675,16,1,60.0
75-20675,05,2,30.0
75-20675,06,4,15.0
75-20675,07,5,12.0
75-20675,08,5,12.0
75-20675,09,5,12.0
75-20675,10,4,15.0
75-20675,11,3,20.0
75-20675,12,4,15.0
75-20675,13,3,20.0
75-20675,14,4,15.0
75-20675,15,4,15.0
75-20675,16,6,10.0
75-20675,17,6,10.0
75-20675,18,7,8.571428571428571
75-20675,19,6,10.0
75-20675,20,3,20.0
75-20675,21,4,15.0
75-20675,22,4,15.0
75-20675,23,3,20.0
75-20675,24,4,15.0
751-20675,08,2,30.0
751-20675,16,2,30.0
752-20675,08,2,30.0
752-20675,16,2,30.0
753-20675,08,2,30.0
753-20675,16,2,30.0
754-20675,08,1,60.0
754-20675,16,1,60.0
756-20675,08,2,30.0
756-20675,16,2,30.0
76-20675,05,2,30.0
76-20675,06,4,15.0
76-20675,07,5,12.0
76-20675,08,5,12.0
76-20675,09,4,15.0
76-20675,10,4,15.0
76-20675,11,4,15.0
76-20675,12,4,15.0
76-20675,13,4,15.0
76-20675,14,4,15.0
76-20675,15,6,10.0
76-20675,16,4,15.0
76-20675,17,4,15.0
76-20675,18,4,15.0
76-20675,19,4,15.0
76-20675,20,4,15.0
76-20675,21,4,15.0
76-20675,22,4,15.0
76-20675,23,4,15.0
76-20675,24,4,15.0
76-20675,25,1,60.0
760-20675,08,1,60.0
760-20675,16,1,60.0
762-20675,08,1,60.0
762-20675,16,1,60.0
763-20675,08,1,60.0
763-20675,16,1,60.0
764-20675,08,1,60.0
764-20675,16,1,60.0
765-20675,08,1,60.0
765-20675,16,1,60.0
766-20675,08,3,20.0
766-20675,16,3,20.0
767-20675,08,2,30.0
767-20675,15,1,60.0
768-20675,08,1,60.0
768-20675,16,1,60.0
77-20675,05,1,60.0
77-20675,06,2,30.0
77-20675,07,1,60.0
77-20675,08,2,30.0
77-20675,09,3,20.0
77-20675,10,2,30.0
77-20675,11,2,30.0
77-20675,12,2,30.0
77-20675,13,2,30.0
77-20675,14,2,30.0
77-20675,15,1,60.0
77-20675,16,2,30.0
77-20675,17,2,30.0
77-20675,18,3,20.0
77-20675,19,2,30.0
77-20675,20,2,30.0
77-20675,21,2,30.0
77-20675,22,2,30.0
77-20675,23,2,30.0
77-20675,24,1,60.0
773-20675,08,2,30.0
773-20675,15,2,30.0
775-20675,08,1,60.0
775-20675,15,1,60.0
776-20675,08,1,60.0
776-20675,16,1,60.0
777-20675,08,1,60.0
777-20675,16,1,60.0
778-20675,08,1,60.0
778-20675,16,1,60.0
78-20675,05,4,15.0
78-20675,06,4,15.0
78-20675,07,4,15.0
78-20675,08,4,15.0
78-20675,09,4,15.0
78-20675,10,4,15.0
78-20675,11,4,15.0
78-20675,12,4,15.0
78-20675,13,4,15.0
78-20675,14,4,15.0
78-20675,15,4,15.0
78-20675,16,4,15.0
78-20675,17,4,15.0
78-20675,18,4,15.0
78-20675,19,4,15.0
78-20675,20,4,15.0
78-20675,21,4,15.0
78-20675,22,4,15.0
78-20675,23,4,15.0
78-20675,24,2,30.0
780-20675,08,1,60.0
780-20675,16,1,60.0
782-20675,08,1,60.0
782-20675,15,1,60.0
783-20675,07,1,60.0
783-20675,15,1,60.0
786-20675,08,1,60.0
786-20675,15,1,60.0
789-20675,09,1,60.0
789-20675,16,1,60.0
79-20675,04,1,60.0
79-20675,05,5,12.0
79-20675,06,5,12.0
79-20675,07,5,12.0
79-20675,08,5,12.0
79-20675,09,3,20.0
79-20675,10,4,15.0
79-20675,11,4,15.0
79-20675,12,4,15.0
79-20675,13,4,15.0
79-20675,14,4,15.0
79-20675,15,4,15.0
79-20675,16,5,12.0
79-20675,17,5,12.0
79-20675,18,5,12.0
79-20675,19,4,15.0
791-20675,08,1,60.0
791-20675,16,1,60.0
792-20675,08,1,60.0
792-20675,16,1,60.0
793-20675,15,1,60.0
794-20675,07,1,60.0
794-20675,15,2,30.0
795-20675,07,2,30.0
795-20675,15,1,60.0
796-20675,08,1,60.0
796-20675,15,1,60.0
797-20675,08,1,60.0
797-20675,16,1,60.0
798-20675,07,1,60.0
798-20675,15,1,60.0
799-20675,07,1,60.0
799-20675,14,1,60.0
8-20675,05,3,20.0
8-20675,06,5,12.0
8-20675,07,6,10.0
8-20675,08,12,5.0
8-20675,09,6,10.0
8-20675,10,6,10.0
8-20675,11,5,12.0
8-20675,12,6,10.0
8-20675,13,5,12.0
8-20675,14,6,10.0
8-20675,15,8,7.5
8-20675,16,8,7.5
8-20675,17,6,10.0
8-20675,18,6,10.0
8-20675,19,6,10.0
8-20675,20,5,12.0
8-20675,21,4,15.0
8-20675,22,4,15.0
8-20675,23,4,15.0
8-20675,24,3,20.0
8-20675,25,4,15.0
801-20675,08,1,60.0
801-20675,16,1,60.0
802-20675,08,1,60.0
802-20675,16,1,60.0
805-20675,08,1,60.0
805-20675,16,1,60.0
807-20675,08,1,60.0
807-20675,16,1,60.0
81-20675,06,4,15.0
81-20675,07,3,20.0
81-20675,08,3,20.0
81-20675,09,4,15.0
81-20675,10,4,15.0
81-20675,11,4,15.0
81-20675,12,3,20.0
81-20675,13,4,15.0
81-20675,14,3,20.0
81-20675,15,4,15.0
81-20675,16,4,15.0
81-20675,17,3,20.0
81-20675,18,4,15.0
81-20675,19,4,15.0
81-20675,20,1,60.0
810-20675,08,1,60.0
810-20675,15,1,60.0
811-20675,08,3,20.0
811-20675,16,2,30.0
812-20675,08,1,60.0
812-20675,16,1,60.0
813-20675,08,1,60.0
813-20675,15,1,60.0
814-20675,08,1,60.0
814-20675,15,1,60.0
815-20675,08,1,60.0
815-20675,16,1,60.0
816-20675,08,1,60.0
816-20675,15,1,60.0
817-20675,08,1,60.0
817-20675,15,1,60.0
818-20675,08,1,60.0
818-20675,16,1,60.0
819-20675,08,1,60.0
819-20675,15,1,60.0
82-20675,06,2,30.0
82-20675,07,4,15.0
82-20675,08,7,8.571428571428571
82-20675,09,4,15.0
82-20675,10,4,15.0
82-20675,11,4,15.0
82-20675,12,4,15.0
82-20675,13,4,15.0
82-20675,14,4,15.0
82-20675,15,5,12.0
82-20675,16,6,10.0
82-20675,17,4,15.0
82-20675,18,4,15.0
82-20675,19,3,20.0
820-20675,08,1,60.0
820-20675,15,1,60.0
821-20675,08,1,60.0
821-20675,16,1,60.0
823-20675,08,1,60.0
823-20675,16,2,30.0
825-20675,08,1,60.0
825-20675,16,1,60.0
826-20675,08,1,60.0
826-20675,15,1,60.0
83-20675,05,1,60.0
83-20675,06,2,30.0
83-20675,07,2,30.0
83-20675,08,2,30.0
83-20675,09,2,30.0
83-20675,10,2,30.0
83-20675,11,2,30.0
83-20675,12,2,30.0
83-20675,13,2,30.0
83-20675,14,2,30.0
83-20675,15,2,30.0
83-20675,16,2,30.0
83-20675,17,2,30.0
83-20675,18,2,30.0
83-20675,19,2,30.0
83-20675,20,2,30.0
83-20675,21,2,30.0
83-20675,22,2,30.0
83-20675,23,2,30.0
832-20675,08,2,30.0
832-20675,16,2,30.0
833-20675,08,2,30.0
833-20675,15,2,30.0
835-20675,15,1,60.0
836-20675,08,1,60.0
836-20675,15,1,60.0
839-20675,08,1,60.0
843-20675,08,1,60.0
843-20675,15,1,60.0
844-20675,15,1,60.0
845-20675,07,2,30.0
845-20675,15,2,30.0
848-20675,08,1,60.0
848-20675,16,1,60.0
849-20675,08,1,60.0
849-20675,16,1,60.0
85-20675,04,1,60.0
85-20675,05,4,15.0
85-20675,06,5,12.0
85-20675,07,5,12.0
85-20675,08,4,15.0
85-20675,09,6,10.0
85-20675,10,3,20.0
85-20675,11,2,30.0
85-20675,12,3,20.0
85-20675,13,3,20.0
85-20675,14,2,30.0
85-20675,15,4,15.0
85-20675,16,5,12.0
85-20675,17,4,15.0
85-20675,18,6,10.0
85-20675,19,2,30.0
85-20675,20,3,20.0
85-20675,21,3,20.0
85-20675,22,2,30.0
851-20675,08,1,60.0
851-20675,16,1,60.0
853-20675,08,1,60.0
853-20675,16,1,60.0
858-20675,08,1,60.0
858-20675,15,1,60.0
86-20675,05,4,15.0
86-20675,06,4,15.0
86-20675,07,6,10.0
86-20675,08,6,10.0
86-20675,09,4,15.0
86-20675,10,4,15.0
86-20675,11,4,15.0
86-20675,12,4,15.0
86-20675,13,4,15.0
86-20675,14,4,15.0
86-20675,15,4,15.0
86-20675,16,4,15.0
86-20675,17,4,15.0
86-20675,18,4,15.0
86-20675,19,3,20.0
86-20675,20,3,20.0
86-20675,21,3,20.0
86-20675,22,3,20.0
86-20675,23,4,15.0
86-20675,24,2,30.0
86-20675,25,2,30.0
862-20675,08,1,60.0
862-20675,16,1,60.0
863-20675,08,1,60.0
863-20675,16,1,60.0
864-20675,08,2,30.0
864-20675,16,2,30.0
865-20675,08,1,60.0
865-20675,16,1,60.0
866-20675,08,2,30.0
866-20675,16,2,30.0
867-20675,08,1,60.0
867-20675,16,1,60.0
868-20675,08,2,30.0
868-20675,16,2,30.0
869-20675,15,1,60.0
87-20675,05,3,20.0
87-20675,06,4,15.0
87-20675,07,4,15.0
87-20675,08,5,12.0
87-20675,09,4,15.0
87-20675,10,4,15.0
87-20675,11,5,12.0
87-20675,12,4,15.0
87-20675,13,4,15.0
87-20675,14,4,15.0
87-20675,15,5,12.0
87-20675,16,5,12.0
87-20675,17,4,15.0
87-20675,18,4,15.0
87-20675,19,4,15.0
87-20675,20,4,15.0
87-20675,21,4,15.0
87-20675,22,4,15.0
87-20675,23,4,15.0
87-20675,24,1,60.0
871-20675,15,1,60.0
872-20675,15,1,60.0
877-20675,08,1,60.0
877-20675,15,1,60.0
878-20675,15,2,30.0
88-20675,05,2,30.0
88-20675,06,2,30.0
88-20675,07,2,30.0
88-20675,08,2,30.0
88-20675,09,2,30.0
88-20675,10,2,30.0
88-20675,11,2,30.0
88-20675,12,2,30.0
88-20675,13,2,30.0
88-20675,14,2,30.0
88-20675,15,2,30.0
88-20675,16,2,30.0
88-20675,17,2,30.0
88-20675,18,2,30.0
88-20675,19,2,30.0
88-20675,20,2,30.0
88-20675,21,2,30.0
88-20675,22,2,30.0
88-20675,23,2,30.0
880-20675,08,1,60.0
880-20675,15,1,60.0
882-20675,14,1,60.0
887-20675,08,1,60.0
887-20675,15,1,60.0
89-20675,05,1,60.0
89-20675,06,2,30.0
89-20675,07,3,20.0
89-20675,08,3,20.0
89-20675,09,1,60.0
89-20675,16,3,20.0
89-20675,17,2,30.0
89-20675,18,2,30.0
89-20675,19,1,60.0
892-20675,08,1,60.0
892-20675,15,1,60.0
894-20675,08,1,60.0
894-20675,15,1,60.0
895-20675,08,1,60.0
895-20675,15,1,60.0
896-20675,08,1,60.0
896-20675,15,1,60.0
9-20675,05,3,20.0
9-20675,06,5,12.0
9-20675,07,5,12.0
9-20675,08,7,8.571428571428571
9-20675,09,9,6.666666666666667
9-20675,10,6,10.0
9-20675,11,6,10.0
9-20675,12,6,10.0
9-20675,13,6,10.0
9-20675,14,6,10.0
9-20675,15,9,6.666666666666667
9-20675,16,8,7.5
9-20675,17,7,8.571428571428571
9-20675,18,6,10.0
9-20675,19,7,8.571428571428571
9-20675,20,4,15.0
9-20675,21,4,15.0
9-20675,22,4,15.0
9-20675,23,4,15.0
9-20675,24,4,15.0
9-20675,25,5,12.0
90-20675,06,3,20.0
90-20675,07,4,15.0
90-20675,08,4,15.0
90-20675,09,3,20.0
90-20675,10,4,15.0
90-20675,11,4,15.0
90-20675,12,4,15.0
90-20675,13,3,20.0
90-20675,14,4,15.0
90-20675,15,4,15.0
90-20675,16,3,20.0
90-20675,17,4,15.0
90-20675,18,4,15.0
90-20675,19,4,15.0
90-20675,20,4,15.0
90-20675,21,4,15.0
90-20675,22,3,20.0
90-20675,23,2,30.0
91-20675,06,4,15.0
91-20675,07,6,10.0
91-20675,08,5,12.0
91-20675,09,6,10.0
91-20675,10,6,10.0
91-20675,11,5,12.0
91-20675,12,6,10.0
91-20675,13,6,10.0
91-20675,14,6,10.0
91-20675,15,5,12.0
91-20675,16,6,10.0
91-20675,17,6,10.0
91-20675,18,5,12.0
91-20675,19,6,10.0
91-20675,20,6,10.0
91-20675,21,6,10.0
91-20675,22,6,10.0
91-20675,23,5,12.0
91-20675,24,3,20.0
92-20675,05,3,20.0
92-20675,06,4,15.0
92-20675,07,4,15.0
92-20675,08,4,15.0
92-20675,09,4,15.0
92-20675,10,4,15.0
