route_id,end_hr,trip_headsign,buses per hour,headway by hour
105-20675,05,LIONS PARK STATION,1,60.0
105-20675,06,DALHOUSIE STATION,2,30.0
105-20675,06,LIONS PARK STATION,2,30.0
105-20675,07,DALHOUSIE STATION,2,30.0
105-20675,07,LIONS PARK STATION,2,30.0
105-20675,08,DALHOUSIE STATION,2,30.0
105-20675,08,LIONS PARK STATION,3,20.0
105-20675,09,DALHOUSIE STATION,2,30.0
105-20675,09,LIONS PARK STATION,2,30.0
105-20675,10,DALHOUSIE STATION,2,30.0
105-20675,10,LIONS PARK STATION,2,30.0
105-20675,11,DALHOUSIE STATION,2,30.0
105-20675,11,LIONS PARK STATION,2,30.0
105-20675,12,DALHOUSIE STATION,2,30.0
105-20675,12,LIONS PARK STATION,2,30.0
105-20675,13,DALHOUSIE STATION,2,30.0
105-20675,13,LIONS PARK STATION,2,30.0
105-20675,14,DALHOUSIE STATION,1,60.0
105-20675,14,LIONS PARK STATION,2,30.0
105-20675,15,DALHOUSIE STATION,3,20.0
105-20675,15,LIONS PARK STATION,2,30.0
105-20675,16,DALHOUSIE STATION,3,20.0
105-20675,16,LIONS PARK STATION,2,30.0
105-20675,17,DALHOUSIE STATION,2,30.0
105-20675,17,LIONS PARK STATION,2,30.0
105-20675,18,DALHOUSIE STATION,2,30.0
105-20675,18,LIONS PARK STATION,3,20.0
105-20675,19,DALHOUSIE STATION,2,30.0
105-20675,19,LIONS PARK STATION,2,30.0
105-20675,20,DALHOUSIE STATION,2,30.0
105-20675,20,LIONS PARK STATION,2,30.0
105-20675,21,DALHOUSIE STATION,2,30.0
105-20675,21,LIONS PARK STATION,1,60.0
105-20675,22,DALHOUSIE STATION,1,60.0
105-20675,22,LIONS PARK STATION,1,60.0
106-20675,06,DEERFOOT MEADOWS,2,30.0
106-20675,07,DEERFOOT MEADOWS,1,60.0
106-20675,08,DEERFOOT MEADOWS,1,60.0
106-20675,09,DEERFOOT MEADOWS,2,30.0
106-20675,10,DEERFOOT MEADOWS,1,60.0
106-20675,11,DEERFOOT MEADOWS,2,30.0
106-20675,12,DEERFOOT MEADOWS,1,60.0
106-20675,13,DEERFOOT MEADOWS,2,30.0
106-20675,14,DEERFOOT MEADOWS,1,60.0
106-20675,15,DEERFOOT MEADOWS,1,60.0
106-20675,16,DEERFOOT MEADOWS,2,30.0
106-20675,17,DEERFOOT MEADOWS,1,60.0
106-20675,18,DEERFOOT MEADOWS,2,30.0
106-20675,19,DEERFOOT MEADOWS,1,60.0
109-20675,06,CITY CENTRE,1,60.0
109-20675,07,CITY CENTRE,2,30.0
109-20675,16,HARVEST HILLS EXPRESS,1,60.0
109-20675,17,HARVEST HILLS EXPRESS,1,60.0
11-20675,05,SOUTHWEST LOOP,1,60.0
11-20675,06,SOUTHWEST LOOP,2,30.0
11-20675,07,SOUTHWEST LOOP,2,30.0
11-20675,08,SOUTHWEST LOOP,2,30.0
11-20675,09,SOUTHWEST LOOP,2,30.0
11-20675,10,SOUTHWEST LOOP,2,30.0
11-20675,11,SOUTHWEST LOOP,2,30.0
11-20675,12,SOUTHWEST LOOP,2,30.0
11-20675,13,SOUTHWEST LOOP,2,30.0
11-20675,14,SOUTHWEST LOOP,2,30.0
11-20675,15,SOUTHWEST LOOP,2,30.0
11-20675,16,SOUTHWEST LOOP,2,30.0
11-20675,17,SOUTHWEST LOOP,2,30.0
11-20675,18,SOUTHWEST LOOP,2,30.0
11-20675,19,SOUTHWEST LOOP,2,30.0
11-20675,20,SOUTHWEST LOOP,2,30.0
11-20675,21,SOUTHWEST LOOP,2,30.0
111-20675,06,WEST SPRINGS,3,20.0
111-20675,06,WESTBROOK STATION,3,20.0
111-20675,07,WEST SPRINGS,2,30.0
111-20675,07,WESTBROOK STATION,2,30.0
111-20675,08,WEST SPRINGS,2,30.0
111-20675,08,WESTBROOK STATION,2,30.0
111-20675,09,WEST SPRINGS,3,20.0
111-20675,09,WESTBROOK STATION,3,20.0
111-20675,10,WEST SPRINGS,2,30.0
111-20675,10,WESTBROOK STATION,2,30.0
111-20675,11,WEST SPRINGS,3,20.0
111-20675,11,WESTBROOK STATION,3,20.0
111-20675,12,WEST SPRINGS,2,30.0
111-20675,12,WESTBROOK STATION,2,30.0
111-20675,13,WEST SPRINGS,2,30.0
111-20675,13,WESTBROOK STATION,2,30.0
111-20675,14,WEST SPRINGS,3,20.0
111-20675,14,WESTBROOK STATION,3,20.0
111-20675,15,WEST SPRINGS,2,30.0
111-20675,15,WESTBROOK STATION,2,30.0
111-20675,16,WEST SPRINGS,3,20.0
111-20675,16,WESTBROOK STATION,3,20.0
111-20675,17,WEST SPRINGS,2,30.0
111-20675,17,WESTBROOK STATION,2,30.0
111-20675,18,WEST SPRINGS,2,30.0
111-20675,18,WESTBROOK STATION,2,30.0
111-20675,19,WEST SPRINGS,1,60.0
111-20675,19,WESTBROOK STATION,2,30.0
111-20675,20,WEST SPRINGS,2,30.0
111-20675,20,WESTBROOK STATION,1,60.0
111-20675,21,WEST SPRINGS,1,60.0
111-20675,21,WESTBROOK STATION,1,60.0
111-20675,22,WEST SPRINGS,1,60.0
111-20675,22,WESTBROOK STATION,2,30.0
113-20675,05,CROWFOOT STATION/SCENIC ACRES,1,60.0
113-20675,05,NORTH RANCHLANDS,1,60.0
113-20675,06,CROWFOOT STATION/SCENIC ACRES,1,60.0
113-20675,06,NORTH RANCHLANDS,2,30.0
113-20675,07,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,07,NORTH RANCHLANDS,2,30.0
113-20675,08,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,08,NORTH RANCHLANDS,2,30.0
113-20675,09,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,09,NORTH RANCHLANDS,2,30.0
113-20675,10,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,10,NORTH RANCHLANDS,2,30.0
113-20675,11,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,11,NORTH RANCHLANDS,2,30.0
113-20675,12,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,12,NORTH RANCHLANDS,2,30.0
113-20675,13,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,13,NORTH RANCHLANDS,2,30.0
113-20675,14,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,14,NORTH RANCHLANDS,1,60.0
113-20675,15,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,15,NORTH RANCHLANDS,2,30.0
113-20675,16,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,16,NORTH RANCHLANDS,3,20.0
113-20675,17,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,17,NORTH RANCHLANDS,2,30.0
113-20675,18,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,18,NORTH RANCHLANDS,2,30.0
113-20675,19,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,19,NORTH RANCHLANDS,2,30.0
113-20675,20,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,20,NORTH RANCHLANDS,2,30.0
113-20675,21,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,21,NORTH RANCHLANDS,2,30.0
113-20675,22,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,22,NORTH RANCHLANDS,2,30.0
113-20675,23,CROWFOOT STATION/SCENIC ACRES,2,30.0
113-20675,23,NORTH RANCHLANDS,1,60.0
113-20675,24,CROWFOOT STATION/SCENIC ACRES,1,60.0
114-20675,05,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,06,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,07,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,08,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,09,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,10,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,11,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,12,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,13,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,14,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,15,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,16,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,17,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,18,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,19,PANORAMA/COUNTRY HILLS,1,60.0
114-20675,20,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,21,PANORAMA/COUNTRY HILLS,1,60.0
114-20675,22,PANORAMA/COUNTRY HILLS,2,30.0
114-20675,23,PANORAMA/COUNTRY HILLS,1,60.0
114-20675,24,PANORAMA/COUNTRY HILLS,1,60.0
115-20675,04,EVANSTON,1,60.0
115-20675,05,EVANSTON,1,60.0
115-20675,05,TUSCANY,1,60.0
115-20675,06,EVANSTON,2,30.0
115-20675,06,TUSCANY,2,30.0
115-20675,07,EVANSTON,1,60.0
115-20675,07,TUSCANY,1,60.0
115-20675,08,EVANSTON,2,30.0
115-20675,08,TUSCANY,2,30.0
115-20675,09,EVANSTON,2,30.0
115-20675,09,TUSCANY,2,30.0
115-20675,10,EVANSTON,1,60.0
115-20675,10,TUSCANY,2,30.0
115-20675,11,EVANSTON,2,30.0
115-20675,11,TUSCANY,1,60.0
115-20675,12,EVANSTON,2,30.0
115-20675,12,TUSCANY,2,30.0
115-20675,13,EVANSTON,1,60.0
115-20675,13,TUSCANY,1,60.0
115-20675,14,EVANSTON,2,30.0
115-20675,14,TUSCANY,2,30.0
115-20675,15,EVANSTON,1,60.0
115-20675,15,TUSCANY,2,30.0
115-20675,16,EVANSTON,2,30.0
115-20675,16,TUSCANY,1,60.0
115-20675,17,EVANSTON,2,30.0
115-20675,17,TUSCANY,2,30.0
115-20675,18,EVANSTON,1,60.0
115-20675,18,TUSCANY,1,60.0
115-20675,19,EVANSTON,2,30.0
115-20675,19,TUSCANY,2,30.0
115-20675,20,EVANSTON,2,30.0
115-20675,20,TUSCANY,2,30.0
115-20675,21,EVANSTON,1,60.0
115-20675,21,TUSCANY,1,60.0
115-20675,22,EVANSTON,2,30.0
115-20675,22,TUSCANY,2,30.0
115-20675,23,EVANSTON,1,60.0
115-20675,23,TUSCANY,2,30.0
116-20675,06,CITY CENTRE,1,60.0
116-20675,07,CITY CENTRE,3,20.0
116-20675,17,COVENTRY HILLS EXPRESS,3,20.0
116-20675,18,COVENTRY HILLS EXPRESS,1,60.0
117-20675,06,CITY CENTRE VIA DEERFOOT,1,60.0
117-20675,07,CITY CENTRE,2,30.0
117-20675,17,MCKENZIE TOWNE EXPRESS,1,60.0
117-20675,17,MCKENZIE TOWNE EXPRESS VIA DEERFOOT,1,60.0
117-20675,18,MCKENZIE TOWNE EXPRESS,1,60.0
118-20675,05,HIDDEN VALLEY,2,30.0
118-20675,06,HIDDEN VALLEY,1,60.0
118-20675,07,HIDDEN VALLEY,2,30.0
118-20675,08,HIDDEN VALLEY,2,30.0
118-20675,09,HIDDEN VALLEY,2,30.0
118-20675,10,HIDDEN VALLEY,2,30.0
118-20675,11,HIDDEN VALLEY,2,30.0
118-20675,12,HIDDEN VALLEY,2,30.0
118-20675,13,HIDDEN VALLEY,2,30.0
118-20675,14,HIDDEN VALLEY,2,30.0
118-20675,15,HIDDEN VALLEY,2,30.0
118-20675,16,HIDDEN VALLEY,2,30.0
118-20675,17,HIDDEN VALLEY,2,30.0
118-20675,18,HIDDEN VALLEY,2,30.0
118-20675,19,HIDDEN VALLEY,2,30.0
118-20675,20,HIDDEN VALLEY,2,30.0
118-20675,21,HIDDEN VALLEY,2,30.0
118-20675,22,HIDDEN VALLEY,2,30.0
118-20675,23,HIDDEN VALLEY,2,30.0
119-20675,05,FREEPORT,1,60.0
119-20675,06,FREEPORT,1,60.0
119-20675,07,FREEPORT,1,60.0
119-20675,08,FREEPORT,1,60.0
119-20675,14,FREEPORT,1,60.0
119-20675,15,SADDLETOWNE STATION,1,60.0
119-20675,16,SADDLETOWNE STATION,1,60.0
119-20675,17,SADDLETOWNE STATION,1,60.0
119-20675,18,SADDLETOWNE STATION,2,30.0
119-20675,19,SADDLETOWNE STATION,1,60.0
119-20675,20,SADDLETOWNE STATION,1,60.0
119-20675,21,SADDLETOWNE STATION,1,60.0
119-20675,22,SADDLETOWNE STATION,2,30.0
119-20675,23,SADDLETOWNE STATION,1,60.0
12-20675,05,SOUTHWEST LOOP,2,30.0
12-20675,06,SOUTHWEST LOOP,3,20.0
12-20675,07,SOUTHWEST LOOP,2,30.0
12-20675,08,SOUTHWEST LOOP,3,20.0
12-20675,09,SOUTHWEST LOOP,2,30.0
12-20675,10,SOUTHWEST LOOP,2,30.0
12-20675,11,SOUTHWEST LOOP,2,30.0
12-20675,12,SOUTHWEST LOOP,2,30.0
12-20675,13,SOUTHWEST LOOP,2,30.0
12-20675,14,SOUTHWEST LOOP,2,30.0
12-20675,15,SOUTHWEST LOOP,4,15.0
12-20675,16,SOUTHWEST LOOP,3,20.0
12-20675,17,SOUTHWEST LOOP,2,30.0
12-20675,18,SOUTHWEST LOOP,2,30.0
12-20675,19,SOUTHWEST LOOP,2,30.0
12-20675,20,SOUTHWEST LOOP,2,30.0
12-20675,21,SOUTHWEST LOOP,2,30.0
12-20675,22,SOUTHWEST LOOP,2,30.0
12-20675,23,SOUTHWEST LOOP,2,30.0
120-20675,05,NORTH SILVER SPRINGS,2,30.0
120-20675,06,NORTH SILVER SPRINGS,3,20.0
120-20675,07,NORTH SILVER SPRINGS,3,20.0
120-20675,08,NORTH SILVER SPRINGS,3,20.0
120-20675,09,NORTH SILVER SPRINGS,3,20.0
120-20675,10,NORTH SILVER SPRINGS,3,20.0
120-20675,11,NORTH SILVER SPRINGS,3,20.0
120-20675,12,NORTH SILVER SPRINGS,3,20.0
120-20675,13,NORTH SILVER SPRINGS,3,20.0
120-20675,14,NORTH SILVER SPRINGS,3,20.0
120-20675,15,NORTH SILVER SPRINGS,3,20.0
120-20675,16,NORTH SILVER SPRINGS,3,20.0
120-20675,17,NORTH SILVER SPRINGS,3,20.0
120-20675,18,NORTH SILVER SPRINGS,3,20.0
120-20675,19,NORTH SILVER SPRINGS,3,20.0
120-20675,20,NORTH SILVER SPRINGS,3,20.0
120-20675,21,NORTH SILVER SPRINGS,3,20.0
120-20675,22,NORTH SILVER SPRINGS,3,20.0
120-20675,23,NORTH SILVER SPRINGS,3,20.0
123-20675,05,NORTH POINTE TERMINAL,1,60.0
123-20675,05,SAGE HILL,2,30.0
123-20675,06,NORTH POINTE TERMINAL,2,30.0
123-20675,06,SAGE HILL,2,30.0
123-20675,07,NORTH POINTE TERMINAL,2,30.0
123-20675,07,SAGE HILL,2,30.0
123-20675,08,NORTH POINTE TERMINAL,4,15.0
123-20675,08,SAGE HILL,3,20.0
123-20675,09,NORTH POINTE TERMINAL,3,20.0
123-20675,09,SAGE HILL,2,30.0
123-20675,10,NORTH POINTE TERMINAL,2,30.0
123-20675,10,SAGE HILL,2,30.0
123-20675,11,NORTH POINTE TERMINAL,2,30.0
123-20675,11,SAGE HILL,2,30.0
123-20675,12,NORTH POINTE TERMINAL,2,30.0
123-20675,12,SAGE HILL,2,30.0
123-20675,13,NORTH POINTE TERMINAL,2,30.0
123-20675,13,SAGE HILL,2,30.0
123-20675,14,NORTH POINTE TERMINAL,2,30.0
123-20675,14,SAGE HILL,2,30.0
123-20675,15,NORTH POINTE TERMINAL,3,20.0
123-20675,15,SAGE HILL,4,15.0
123-20675,16,NORTH POINTE TERMINAL,2,30.0
123-20675,16,SAGE HILL,4,15.0
123-20675,17,NORTH POINTE TERMINAL,2,30.0
123-20675,17,SAGE HILL,2,30.0
123-20675,18,NORTH POINTE TERMINAL,2,30.0
123-20675,18,SAGE HILL,3,20.0
123-20675,19,NORTH POINTE TERMINAL,2,30.0
123-20675,19,SAGE HILL,2,30.0
123-20675,20,NORTH POINTE TERMINAL,2,30.0
123-20675,20,SAGE HILL,1,60.0
123-20675,21,NORTH POINTE TERMINAL,1,60.0
123-20675,21,SAGE HILL,2,30.0
123-20675,22,NORTH POINTE TERMINAL,2,30.0
123-20675,22,SAGE HILL,2,30.0
123-20675,23,NORTH POINTE TERMINAL,1,60.0
123-20675,23,SAGE HILL,1,60.0
123-20675,24,NORTH POINTE TERMINAL,2,30.0
123-20675,24,SAGE HILL,2,30.0
124-20675,05,EVANSTON,1,60.0
124-20675,06,EVANSTON,3,20.0
124-20675,06,NORTH POINTE TERMINAL,3,20.0
124-20675,07,EVANSTON,2,30.0
124-20675,07,NORTH POINTE TERMINAL,2,30.0
124-20675,08,EVANSTON,2,30.0
124-20675,08,NORTH POINTE TERMINAL,4,15.0
124-20675,09,EVANSTON,3,20.0
124-20675,09,NORTH POINTE TERMINAL,2,30.0
124-20675,10,EVANSTON,2,30.0
124-20675,10,NORTH POINTE TERMINAL,2,30.0
124-20675,11,EVANSTON,2,30.0
124-20675,11,NORTH POINTE TERMINAL,2,30.0
124-20675,12,EVANSTON,2,30.0
124-20675,12,NORTH POINTE TERMINAL,2,30.0
124-20675,13,EVANSTON,2,30.0
124-20675,13,NORTH POINTE TERMINAL,2,30.0
124-20675,14,EVANSTON,2,30.0
124-20675,14,NORTH POINTE TERMINAL,2,30.0
124-20675,15,EVANSTON,4,15.0
124-20675,15,NORTH POINTE TERMINAL,2,30.0
124-20675,16,EVANSTON,3,20.0
124-20675,16,NORTH POINTE TERMINAL,4,15.0
124-20675,17,EVANSTON,2,30.0
124-20675,17,NORTH POINTE TERMINAL,2,30.0
124-20675,18,EVANSTON,3,20.0
124-20675,18,NORTH POINTE TERMINAL,3,20.0
124-20675,19,EVANSTON,1,60.0
124-20675,19,NORTH POINTE TERMINAL,1,60.0
