route_id,end_hr,trip_headsign,buses per hour,headway by hour
74-20637,19,TUSCANY,2,30.0
74-20637,20,TUSCANY,2,30.0
74-20637,21,TUSCANY,2,30.0
74-20637,22,TUSCANY,2,30.0
74-20637,23,TUSCANY,2,30.0
744-20637,08,CRESCENT COVENTRY SOUTH,2,30.0
744-20637,16,CRESCENT COVENTRY SOUTH,2,30.0
745-20637,08,CRESCENT HEIGHTS VISTA HEIGHTS,1,60.0
745-20637,16,CRESCENT HEIGHTS VISTA HEIGHTS,1,60.0
746-20637,08,CRESCENT HEIGHTS COVENTRY HILLS,2,30.0
746-20637,16,CRESCENT HEIGHTS COVENTRY HILLS,2,30.0
747-20637,08,CRESCENT HEIGHTS HIDDEN VALLEY,2,30.0
747-20637,16,CRESCENT HEIGHTS HIDDEN VALLEY,2,30.0
748-20637,08,CRESCENT HIDDEN VALLEY,1,60.0
748-20637,16,CRESCENT HIDDEN VALLEY,1,60.0
750-20637,08,NELSON MANDELA; CORALSPR FALCONRIDGE,1,60.0
750-20637,15,NELSON MANDELA; CORALSPR FALCONRIDGE,1,60.0
752-20637,08,FOWLER/SAGE HILL/KINCORA,2,30.0
752-20637,16,FOWLER/SAGE HILL/KINCORA,2,30.0
753-20637,08,JAMES FOWLER / EVANSTON,1,60.0
753-20637,16,JAMES FOWLER / EVANSTON,1,60.0
754-20637,08,JC SCHUBERT/COPPERFIELD,1,60.0
754-20637,16,JC SCHUBERT/COPPERFIELD,1,60.0
755-20637,08,JC SCHUBERT/DOUGLAS GLEN,1,60.0
755-20637,16,JC SCHUBERT/DOUGLAS GLEN,1,60.0
756-20637,08,JC SCHUBERT/NEW BRIGHTON,2,30.0
756-20637,16,JC SCHUBERT/NEW BRIGHTON,2,30.0
757-20637,08,JC SCHUBERT/McKENZIE LAKE,1,60.0
757-20637,16,JC SCHUBERT/McKENZIE LAKE,1,60.0
758-20637,08,JC SCHUBERT/DOUGLASDALE,1,60.0
758-20637,16,JC SCHUBERT/DOUGLASDALE,1,60.0
759-20637,08,JC SCHUBERT/McKENZIE TOWNE,1,60.0
759-20637,16,JC SCHUBERT/McKENZIE TOWNE,1,60.0
76-20637,05,CROWFOOT STATION,1,60.0
76-20637,05,DALHOUSIE STATION,1,60.0
76-20637,06,CROWFOOT STATION,2,30.0
76-20637,06,DALHOUSIE STATION,2,30.0
76-20637,07,CROWFOOT STATION,2,30.0
76-20637,07,DALHOUSIE STATION,3,20.0
76-20637,08,CROWFOOT STATION,2,30.0
76-20637,08,DALHOUSIE STATION,3,20.0
76-20637,09,CROWFOOT STATION,2,30.0
76-20637,09,DALHOUSIE STATION,2,30.0
76-20637,10,CROWFOOT STATION,2,30.0
76-20637,10,DALHOUSIE STATION,2,30.0
76-20637,11,CROWFOOT STATION,2,30.0
76-20637,11,DALHOUSIE STATION,2,30.0
76-20637,12,CROWFOOT STATION,2,30.0
76-20637,12,DALHOUSIE STATION,2,30.0
76-20637,13,CROWFOOT STATION,2,30.0
76-20637,13,DALHOUSIE STATION,2,30.0
76-20637,14,CROWFOOT STATION,2,30.0
76-20637,14,DALHOUSIE STATION,2,30.0
76-20637,15,CROWFOOT STATION,4,15.0
76-20637,15,DALHOUSIE STATION,2,30.0
76-20637,16,CROWFOOT STATION,2,30.0
76-20637,16,DALHOUSIE STATION,2,30.0
76-20637,17,CROWFOOT STATION,2,30.0
76-20637,17,DALHOUSIE STATION,2,30.0
76-20637,18,CROWFOOT STATION,2,30.0
76-20637,18,DALHOUSIE STATION,2,30.0
76-20637,19,CROWFOOT STATION,2,30.0
76-20637,19,DALHOUSIE STATION,2,30.0
76-20637,20,CROWFOOT STATION,2,30.0
76-20637,20,DALHOUSIE STATION,2,30.0
76-20637,21,CROWFOOT STATION,2,30.0
76-20637,21,DALHOUSIE STATION,2,30.0
76-20637,22,CROWFOOT STATION,2,30.0
76-20637,22,DALHOUSIE STATION,2,30.0
76-20637,23,CROWFOOT STATION,2,30.0
76-20637,23,DALHOUSIE STATION,2,30.0
76-20637,24,CROWFOOT STATION,2,30.0
76-20637,24,DALHOUSIE STATION,2,30.0
76-20637,25,DALHOUSIE STATION,1,60.0
760-20637,08,EP SCARLETT WEST BONAVISTA,1,60.0
760-20637,16,EP SCARLETT WEST BONAVISTA,1,60.0
762-20637,08,EP SCARLETT BONAVISTA,1,60.0
762-20637,16,EP SCARLETT BONAVISTA,1,60.0
763-20637,08,EP SCARLETT WOODBINE,1,60.0
763-20637,16,EP SCARLETT WOODBINE,1,60.0
764-20637,08,EP SCARLETT JAMES MCKEVITT,1,60.0
764-20637,16,EP SCARLETT JAMES MCKEVITT,1,60.0
765-20637,08,EP SCARLETT SOMERSET-BRIDLEWOOD STN,1,60.0
765-20637,16,EP SCARLETT SOMERSET-BRIDLEWOOD STN,1,60.0
766-20637,08,EP SCARLETT EVERGREEN,3,20.0
766-20637,16,EP SCARLETT EVERGREEN,3,20.0
767-20637,08,EP SCARLETT/ ANDERSON,2,30.0
767-20637,15,EP SCARLETT/ ANDERSON,1,60.0
768-20637,08,EP SCARLETT/WALDEN/LEGACY,1,60.0
768-20637,16,EP SCARLETT/WALDEN/LEGACY,1,60.0
77-20637,05,EDGEMONT,1,60.0
77-20637,06,EDGEMONT,2,30.0
77-20637,07,EDGEMONT,1,60.0
77-20637,08,EDGEMONT,2,30.0
77-20637,09,EDGEMONT,3,20.0
77-20637,10,EDGEMONT,2,30.0
77-20637,11,EDGEMONT,2,30.0
77-20637,12,EDGEMONT,2,30.0
77-20637,13,EDGEMONT,2,30.0
77-20637,14,EDGEMONT,2,30.0
77-20637,15,EDGEMONT,1,60.0
77-20637,16,EDGEMONT,2,30.0
77-20637,17,EDGEMONT,2,30.0
77-20637,18,EDGEMONT,3,20.0
77-20637,19,EDGEMONT,2,30.0
77-20637,20,EDGEMONT,2,30.0
77-20637,21,EDGEMONT,2,30.0
77-20637,22,EDGEMONT,2,30.0
77-20637,23,EDGEMONT,2,30.0
77-20637,24,EDGEMONT,1,60.0
770-20637,08,WESTERN CANADA LYNNVIEW,1,60.0
770-20637,16,WESTERN CANADA LYNNVIEW,1,60.0
771-20637,16,WESTERN CANADA CHINOOK STN,1,60.0
773-20637,08,R THIRSK ROCKY RIDGE,1,60.0
773-20637,15,R THIRSK ROCKY RIDGE,1,60.0
774-20637,08,R THIRSK ROYAL OAK,1,60.0
774-20637,15,R THIRSK ROYAL OAK,1,60.0
775-20637,08,R THIRSK CITADEL,1,60.0
775-20637,15,R THIRSK CITADEL,1,60.0
776-20637,08,WISE WOOD PALLISER OAKRIDGE,2,30.0
776-20637,16,WISE WOOD PALLISER OAKRIDGE,2,30.0
777-20637,08,WISE WOOD EVERGREEN,1,60.0
777-20637,16,WISE WOOD EVERGREEN,1,60.0
778-20637,08,WISE WOOD WOODLANDS,1,60.0
778-20637,16,WISE WOOD WOODLANDS,1,60.0
78-20637,05,CHAPARRAL,2,30.0
78-20637,05,SUNDANCE,2,30.0
78-20637,06,CHAPARRAL,2,30.0
78-20637,06,SUNDANCE,2,30.0
78-20637,07,CHAPARRAL,2,30.0
78-20637,07,SUNDANCE,2,30.0
78-20637,08,CHAPARRAL,2,30.0
78-20637,08,SUNDANCE,2,30.0
78-20637,09,CHAPARRAL,2,30.0
78-20637,09,SUNDANCE,2,30.0
78-20637,10,CHAPARRAL,2,30.0
78-20637,10,SUNDANCE,2,30.0
78-20637,11,CHAPARRAL,2,30.0
78-20637,11,SUNDANCE,2,30.0
78-20637,12,CHAPARRAL,2,30.0
78-20637,12,SUNDANCE,2,30.0
78-20637,13,CHAPARRAL,2,30.0
78-20637,13,SUNDANCE,2,30.0
78-20637,14,CHAPARRAL,2,30.0
78-20637,14,SUNDANCE,2,30.0
78-20637,15,CHAPARRAL,2,30.0
78-20637,15,SUNDANCE,2,30.0
78-20637,16,CHAPARRAL,2,30.0
78-20637,16,SUNDANCE,2,30.0
78-20637,17,CHAPARRAL,2,30.0
78-20637,17,SUNDANCE,2,30.0
78-20637,18,CHAPARRAL,2,30.0
78-20637,18,SUNDANCE,2,30.0
78-20637,19,CHAPARRAL,2,30.0
78-20637,19,SUNDANCE,2,30.0
78-20637,20,CHAPARRAL,2,30.0
78-20637,20,SUNDANCE,2,30.0
78-20637,21,CHAPARRAL,2,30.0
78-20637,21,SUNDANCE,2,30.0
78-20637,22,CHAPARRAL,2,30.0
78-20637,22,SUNDANCE,2,30.0
78-20637,23,CHAPARRAL,2,30.0
78-20637,23,SUNDANCE,2,30.0
78-20637,24,CHAPARRAL,1,60.0
78-20637,24,SUNDANCE,1,60.0
780-20637,08,WISE WOOD OAKRIDGE,1,60.0
780-20637,16,WISE WOOD OAKRIDGE,1,60.0
781-20637,07,BISHOP PINKHAM/DISCOVERY RIDGE,1,60.0
781-20637,15,BISHOP PINKHAM/DISCOVERY RIDGE,1,60.0
782-20637,08,H D CARTWRIGHT NOLAN HILL,1,60.0
782-20637,15,H D CARTWRIGHT NOLAN HILL,1,60.0
783-20637,07,DR GORDON HIGGINS/TEMPLE,1,60.0
783-20637,15,DR GORDON HIGGINS/TEMPLE,1,60.0
786-20637,08,JOHN WARE / WOODBINE,1,60.0
786-20637,15,JOHN WARE / WOODBINE,1,60.0
791-20637,08,QUEEN ELIZABETH MACEWAN,1,60.0
791-20637,16,QUEEN ELIZABETH MACEWAN,1,60.0
792-20637,08,QUEEN ELIZABETH SANDSTONE,1,60.0
792-20637,16,QUEEN ELIZABETH SANDSTONE,1,60.0
793-20637,15,QUEEN ELIZABETH/SUNNYSIDE,1,60.0
794-20637,08,FE OSBORNE/ SILVER SPRINGS,1,60.0
794-20637,15,FE OSBORNE/ SILVER SPRINGS,1,60.0
795-20637,07,F E OSBORNE/SAGE HILL,2,30.0
795-20637,15,F E OSBORNE/SAGE HILL,1,60.0
796-20637,08,TOM BAINES EDGEMONT,1,60.0
796-20637,15,TOM BAINES EDGEMONT,1,60.0
797-20637,08,TOM BAINES HAMPTONS,1,60.0
797-20637,16,TOM BAINES HAMPTONS,1,60.0
798-20637,07,ANNIE GALE TARADALE,1,60.0
798-20637,15,ANNIE GALE TARADALE,1,60.0
799-20637,07,ANNIE GALE CORAL SPRINGS,1,60.0
799-20637,14,ANNIE GALE CORAL SPRINGS,1,60.0
8-20637,05,FOOTHILLS MEDICAL CENTRE,1,60.0
8-20637,05,NORTH POINTE TERMINAL,2,30.0
8-20637,06,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,06,NORTH POINTE TERMINAL,3,20.0
8-20637,07,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,07,NORTH POINTE TERMINAL,3,20.0
8-20637,08,FOOTHILLS MEDICAL CENTRE,8,7.5
8-20637,08,NORTH POINTE TERMINAL,3,20.0
8-20637,09,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,09,NORTH POINTE TERMINAL,3,20.0
8-20637,10,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,10,NORTH POINTE TERMINAL,3,20.0
8-20637,11,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,11,NORTH POINTE TERMINAL,2,30.0
8-20637,12,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,12,NORTH POINTE TERMINAL,3,20.0
8-20637,13,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,13,NORTH POINTE TERMINAL,3,20.0
8-20637,14,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,14,NORTH POINTE TERMINAL,3,20.0
8-20637,15,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,15,NORTH POINTE TERMINAL,6,10.0
8-20637,16,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,16,NORTH POINTE TERMINAL,3,20.0
8-20637,17,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,17,NORTH POINTE TERMINAL,3,20.0
8-20637,18,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,18,NORTH POINTE TERMINAL,3,20.0
8-20637,19,FOOTHILLS MEDICAL CENTRE,3,20.0
8-20637,19,NORTH POINTE TERMINAL,3,20.0
8-20637,20,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,20,NORTH POINTE TERMINAL,3,20.0
8-20637,21,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,21,NORTH POINTE TERMINAL,2,30.0
8-20637,22,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,22,NORTH POINTE TERMINAL,2,30.0
8-20637,23,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,23,NORTH POINTE TERMINAL,2,30.0
8-20637,24,FOOTHILLS MEDICAL CENTRE,1,60.0
8-20637,24,NORTH POINTE TERMINAL,2,30.0
8-20637,25,FOOTHILLS MEDICAL CENTRE,2,30.0
8-20637,25,NORTH POINTE TERMINAL,2,30.0
801-20637,08,BREBEUF ROYAL OAK,1,60.0
801-20637,16,BREBEUF ROYAL OAK,1,60.0
802-20637,08,BREBEUF HAWKWOOD,1,60.0
802-20637,16,BREBEUF HAWKWOOD,1,60.0
805-20637,08,BREBEUF HAMPTONS EDGEMONT,1,60.0
805-20637,16,BREBEUF HAMPTONS EDGEMONT,1,60.0
807-20637,08,BREBEUF ROCKY RIDGE,1,60.0
807-20637,16,BREBEUF ROCKY RIDGE,1,60.0
81-20637,06,MACLEOD TR SE - North,2,30.0
81-20637,06,MACLEOD TR SE - South,2,30.0
81-20637,07,MACLEOD TR SE - North,2,30.0
81-20637,07,MACLEOD TR SE - South,1,60.0
81-20637,08,MACLEOD TR SE - North,1,60.0
81-20637,08,MACLEOD TR SE - South,2,30.0
81-20637,09,MACLEOD TR SE - North,2,30.0
81-20637,09,MACLEOD TR SE - South,2,30.0
81-20637,10,MACLEOD TR SE - North,2,30.0
81-20637,10,MACLEOD TR SE - South,2,30.0
81-20637,11,MACLEOD TR SE - North,2,30.0
81-20637,11,MACLEOD TR SE - South,2,30.0
81-20637,12,MACLEOD TR SE - North,2,30.0
81-20637,12,MACLEOD TR SE - South,1,60.0
81-20637,13,MACLEOD TR SE - North,2,30.0
81-20637,13,MACLEOD TR SE - South,2,30.0
81-20637,14,MACLEOD TR SE - North,1,60.0
81-20637,14,MACLEOD TR SE - South,2,30.0
81-20637,15,MACLEOD TR SE - North,2,30.0
81-20637,15,MACLEOD TR SE - South,2,30.0
81-20637,16,MACLEOD TR SE - North,2,30.0
81-20637,16,MACLEOD TR SE - South,2,30.0
81-20637,17,MACLEOD TR SE - North,2,30.0
81-20637,17,MACLEOD TR SE - South,1,60.0
81-20637,18,MACLEOD TR SE - North,2,30.0
81-20637,18,MACLEOD TR SE - South,2,30.0
81-20637,19,MACLEOD TR SE - North,2,30.0
81-20637,19,MACLEOD TR SE - South,2,30.0
81-20637,20,MACLEOD TR SE - South,1,60.0
810-20637,08,ST MARGARET ST FRANCIS/NORTH POINTE,1,60.0
810-20637,14,ST MARGARET ST FRANCIS/NORTH POINTE,1,60.0
811-20637,08,ST FRANCIS TUSCANY,2,30.0
811-20637,15,ST FRANCIS TUSCANY,2,30.0
812-20637,08,ST FRANCIS ARBOUR LAKE CITADEL,1,60.0
812-20637,15,ST FRANCIS ARBOUR LAKE CITADEL,1,60.0
813-20637,08,ST FRANCIS/SIL SPRGS SC ACRES ARBOUR LK,1,60.0
813-20637,15,ST FRANCIS/SIL SPRGS SC ACRES ARBOUR LK,1,60.0
814-20637,08,ST FRANCIS ROYAL OAK,1,60.0
814-20637,15,ST FRANCIS ROYAL OAK,1,60.0
815-20637,08,ST FRANCIS ARBOUR LAKE,1,60.0
815-20637,15,ST FRANCIS ARBOUR LAKE,1,60.0
816-20637,08,ST FRANCIS CITADEL,1,60.0
816-20637,15,ST FRANCIS CITADEL,1,60.0
817-20637,08,ST FRANCIS ROCKY RIDGE,1,60.0
817-20637,15,ST FRANCIS ROCKY RIDGE,1,60.0
818-20637,08,ST FRANCIS SHERWOOD HAMPTONS EDGEMONT,1,60.0
818-20637,15,ST FRANCIS SHERWOOD HAMPTONS EDGEMONT,1,60.0
819-20637,08,ST FRANCIS NOLAN HILL/EDGEMONT,1,60.0
819-20637,14,ST FRANCIS NOLAN HILL/EDGEMONT,1,60.0
82-20637,06,BRENTWOOD STATION,2,30.0
82-20637,07,BRENTWOOD STATION,2,30.0
82-20637,07,NOLAN HILL,2,30.0
82-20637,08,BRENTWOOD STATION,3,20.0
82-20637,08,NOLAN HILL,3,20.0
82-20637,09,BRENTWOOD STATION,3,20.0
82-20637,09,NOLAN HILL,1,60.0
82-20637,10,BRENTWOOD STATION,2,30.0
82-20637,10,NOLAN HILL,2,30.0
82-20637,11,BRENTWOOD STATION,2,30.0
82-20637,11,NOLAN HILL,2,30.0
82-20637,12,BRENTWOOD STATION,2,30.0
82-20637,12,NOLAN HILL,2,30.0
82-20637,13,BRENTWOOD STATION,2,30.0
82-20637,13,NOLAN HILL,2,30.0
82-20637,14,BRENTWOOD STATION,2,30.0
82-20637,14,NOLAN HILL,2,30.0
82-20637,15,BRENTWOOD STATION,2,30.0
82-20637,15,NOLAN HILL,3,20.0
82-20637,16,BRENTWOOD STATION,2,30.0
82-20637,16,NOLAN HILL,3,20.0
82-20637,17,BRENTWOOD STATION,2,30.0
82-20637,17,NOLAN HILL,2,30.0
82-20637,18,BRENTWOOD STATION,2,30.0
82-20637,18,NOLAN HILL,2,30.0
82-20637,19,BRENTWOOD STATION,1,60.0
82-20637,19,NOLAN HILL,2,30.0
820-20637,08,ST FRANCIS/ SCENIC ACRES N,1,60.0
820-20637,14,ST FRANCIS/ SCENIC ACRES N,1,60.0
821-20637,08,BISHOP O'BYRNE MCKENZIE,1,60.0
821-20637,16,BISHOP O'BYRNE MCKENZIE,1,60.0
825-20637,08,BISHOP CARROLL/MCKENZIE TOWNE,1,60.0
825-20637,16,BISHOP CARROLL/MCKENZIE TOWNE,1,60.0
826-20637,08,BISHOP CARROLL / BRENTWOOD / DALHOUSIE,1,60.0
826-20637,15,BISHOP CARROLL / BRENTWOOD / DALHOUSIE,1,60.0
827-20637,08,BISHOP CARROLL / HERITAGE / ANDERSON,1,60.0
827-20637,15,BISHOP CARROLL / HERITAGE / ANDERSON,1,60.0
83-20637,05,PARKLAND,1,60.0
83-20637,06,PARKLAND,2,30.0
83-20637,07,PARKLAND,2,30.0
83-20637,08,PARKLAND,2,30.0
83-20637,09,PARKLAND,2,30.0
83-20637,10,PARKLAND,2,30.0
83-20637,11,PARKLAND,2,30.0
83-20637,12,PARKLAND,2,30.0
83-20637,13,PARKLAND,2,30.0
83-20637,14,PARKLAND,2,30.0
83-20637,15,PARKLAND,2,30.0
83-20637,16,PARKLAND,2,30.0
83-20637,17,PARKLAND,2,30.0
83-20637,18,PARKLAND,2,30.0
83-20637,19,PARKLAND,2,30.0
83-20637,20,PARKLAND,2,30.0
83-20637,21,PARKLAND,2,30.0
83-20637,22,PARKLAND,2,30.0
83-20637,23,PARKLAND,2,30.0
832-20637,08,M D'HOUET/ NORTH POINTE,1,60.0
832-20637,08,OUT OF SERVICE NEXT BUS PLEASE,1,60.0
832-20637,16,M D'HOUET/ NORTH POINTE,1,60.0
832-20637,16,OUT OF SERVICE NEXT BUS PLEASE,1,60.0
833-20637,08,MADELEINE D'HOUET DALHOUSIE,1,60.0
833-20637,08,OUT OF SERVICE NEXT BUS PLEASE,1,60.0
833-20637,15,MADELEINE D'HOUET DALHOUSIE,1,60.0
833-20637,15,OUT OF SERVICE NEXT BUS PLEASE,1,60.0
835-20637,15,ST BONAVENTURE ANDERSON,1,60.0
836-20637,08,ST V DE PAUL SCENIC ACRES,1,60.0
836-20637,15,ST V DE PAUL SCENIC ACRES,1,60.0
839-20637,08,LADY OF GRACE/EVANSTON,1,60.0
843-20637,08,NOTRE DAME SANDSTONE,1,60.0
843-20637,15,NOTRE DAME SANDSTONE,1,60.0
844-20637,14,NOTRE DAME/EVANSTON,1,60.0
845-20637,08,MSGR JS SMITH/MAHOGANY,2,30.0
845-20637,15,MSGR JS SMITH/MAHOGANY,2,30.0
85-20637,04,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,05,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,05,SADDLERIDGE STATION,2,30.0
85-20637,06,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,06,SADDLERIDGE STATION,3,20.0
85-20637,07,MCKNIGHT-WESTWINDS STATION,3,20.0
85-20637,07,SADDLERIDGE STATION,2,30.0
85-20637,08,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,08,SADDLERIDGE STATION,2,30.0
85-20637,09,MCKNIGHT-WESTWINDS STATION,3,20.0
85-20637,09,SADDLERIDGE STATION,3,20.0
85-20637,10,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,10,SADDLERIDGE STATION,2,30.0
85-20637,11,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,11,SADDLERIDGE STATION,1,60.0
85-20637,12,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,12,SADDLERIDGE STATION,1,60.0
85-20637,13,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,13,SADDLERIDGE STATION,2,30.0
85-20637,14,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,14,SADDLERIDGE STATION,1,60.0
85-20637,15,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,15,SADDLERIDGE STATION,2,30.0
85-20637,16,MCKNIGHT-WESTWINDS STATION,3,20.0
85-20637,16,SADDLERIDGE STATION,2,30.0
85-20637,17,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,17,SADDLERIDGE STATION,2,30.0
85-20637,18,MCKNIGHT-WESTWINDS STATION,3,20.0
85-20637,18,SADDLERIDGE STATION,3,20.0
85-20637,19,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,19,SADDLERIDGE STATION,1,60.0
85-20637,20,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,20,SADDLERIDGE STATION,2,30.0
85-20637,21,MCKNIGHT-WESTWINDS STATION,2,30.0
85-20637,21,SADDLERIDGE STATION,1,60.0
85-20637,22,MCKNIGHT-WESTWINDS STATION,1,60.0
85-20637,22,SADDLERIDGE STATION,1,60.0
851-20637,08,ST AUGUSTINE LYNNWOOD OGDEN,1,60.0
851-20637,16,ST AUGUSTINE LYNNWOOD OGDEN,1,60.0
853-20637,08,ST AUGUSTINE RIVERBEND,1,60.0
853-20637,16,ST AUGUSTINE RIVERBEND,1,60.0
858-20637,08,ST STEPHEN/LEGACY,1,60.0
858-20637,15,ST STEPHEN/LEGACY,1,60.0
86-20637,05,COVENTRY HILLS,4,15.0
86-20637,06,COVENTRY HILLS,4,15.0
86-20637,07,COVENTRY HILLS,6,10.0
86-20637,08,COVENTRY HILLS,6,10.0
86-20637,09,COVENTRY HILLS,4,15.0
86-20637,10,COVENTRY HILLS,4,15.0
86-20637,11,COVENTRY HILLS,4,15.0
86-20637,12,COVENTRY HILLS,4,15.0
86-20637,13,COVENTRY HILLS,4,15.0
86-20637,14,COVENTRY HILLS,4,15.0
86-20637,15,COVENTRY HILLS,4,15.0
86-20637,16,COVENTRY HILLS,4,15.0
86-20637,17,COVENTRY HILLS,4,15.0
86-20637,18,COVENTRY HILLS,4,15.0
86-20637,19,COVENTRY HILLS,3,20.0
86-20637,20,COVENTRY HILLS,3,20.0
86-20637,21,COVENTRY HILLS,3,20.0
86-20637,22,COVENTRY HILLS,3,20.0
86-20637,23,COVENTRY HILLS,4,15.0
86-20637,24,COVENTRY HILLS,2,30.0
86-20637,25,COVENTRY HILLS,2,30.0
860-20637,08,BISHOP GRANDIN/NEW BRIGHTON,1,60.0
860-20637,16,BISHOP GRANDIN/NEW BRIGHTON,1,60.0
861-20637,08,DOUGLASDALE / B GRANDIN,1,60.0
861-20637,16,DOUGLASDALE / B GRANDIN,1,60.0
862-20637,08,ALL SAINTS/NORTH CRANSTON,1,60.0
862-20637,16,ALL SAINTS/NORTH CRANSTON,1,60.0
863-20637,08,ALL SAINTS HS/MAHOGANY,1,60.0
863-20637,16,ALL SAINTS HS/MAHOGANY,1,60.0
864-20637,08,ALL SAINTS HS/AUBURN BAY,2,30.0
864-20637,16,ALL SAINTS HS/AUBURN BAY,2,30.0
865-20637,08,ALL SAINTS HS/CHAPARRAL/SILVERADO,1,60.0
865-20637,16,ALL SAINTS HS/CHAPARRAL/SILVERADO,1,60.0
866-20637,08,ALL SAINTS HS/CRANSTON,1,60.0
866-20637,16,ALL SAINTS HS/CRANSTON,1,60.0
867-20637,08,ALL SAINTS HS/CHAPARRAL,1,60.0
867-20637,16,ALL SAINTS HS/CHAPARRAL,1,60.0
868-20637,08,ALL SAINTS HS/52 STREET SE,2,30.0
868-20637,16,ALL SAINTS HS/52 STREET SE,2,30.0
869-20637,15,ALL SAINTS HS/SOMERSETBRIDLEWOOD STATION,1,60.0
87-20637,05,17 AVE SE,2,30.0
87-20637,05,MARLBOROUGH STATION,2,30.0
87-20637,06,17 AVE SE,2,30.0
87-20637,06,MARLBOROUGH STATION,2,30.0
87-20637,07,17 AVE SE,2,30.0
87-20637,07,MARLBOROUGH STATION,2,30.0
87-20637,08,17 AVE SE,2,30.0
87-20637,08,MARLBOROUGH STATION,3,20.0
87-20637,09,17 AVE SE,2,30.0
87-20637,09,MARLBOROUGH STATION,2,30.0
87-20637,10,17 AVE SE,2,30.0
87-20637,10,MARLBOROUGH STATION,2,30.0
87-20637,11,17 AVE SE,2,30.0
87-20637,11,MARLBOROUGH STATION,2,30.0
87-20637,12,17 AVE SE,2,30.0
87-20637,12,MARLBOROUGH STATION,2,30.0
87-20637,13,17 AVE SE,2,30.0
87-20637,13,MARLBOROUGH STATION,2,30.0
87-20637,14,17 AVE SE,2,30.0
87-20637,14,MARLBOROUGH STATION,2,30.0
87-20637,15,17 AVE SE,2,30.0
87-20637,15,MARLBOROUGH STATION,2,30.0
87-20637,16,17 AVE SE,3,20.0
87-20637,16,MARLBOROUGH STATION,2,30.0
87-20637,16,ROUTE 87,1,60.0
87-20637,17,17 AVE SE,2,30.0
87-20637,17,MARLBOROUGH STATION,2,30.0
87-20637,18,17 AVE SE,2,30.0
87-20637,18,MARLBOROUGH STATION,2,30.0
87-20637,19,17 AVE SE,2,30.0
87-20637,19,MARLBOROUGH STATION,2,30.0
87-20637,20,17 AVE SE,1,60.0
87-20637,20,MARLBOROUGH STATION,2,30.0
87-20637,21,17 AVE SE,2,30.0
87-20637,21,MARLBOROUGH STATION,2,30.0
87-20637,22,17 AVE SE,3,20.0
87-20637,22,MARLBOROUGH STATION,2,30.0
87-20637,23,17 AVE SE,2,30.0
87-20637,23,MARLBOROUGH STATION,2,30.0
87-20637,24,MARLBOROUGH STATION,1,60.0
871-20637,15,ST MARTHA MARLBOROUGH,1,60.0
872-20637,15,ST ALPHONSUS RUNDLE,1,60.0
877-20637,08,F WHELIHAN WALDEN,1,60.0
877-20637,15,F WHELIHAN WALDEN,1,60.0
878-20637,15,F WHELIHAN CHAPARRAL,1,60.0
878-20637,15,OUT OF SERVICE NEXT BUS PLEASE,1,60.0
88-20637,05,HARVEST HILLS,2,30.0
88-20637,06,HARVEST HILLS,2,30.0
88-20637,07,HARVEST HILLS,2,30.0
88-20637,08,HARVEST HILLS,2,30.0
88-20637,09,HARVEST HILLS,2,30.0
88-20637,10,HARVEST HILLS,2,30.0
88-20637,11,HARVEST HILLS,2,30.0
88-20637,12,HARVEST HILLS,2,30.0
88-20637,13,HARVEST HILLS,2,30.0
88-20637,14,HARVEST HILLS,2,30.0
88-20637,15,HARVEST HILLS,2,30.0
88-20637,16,HARVEST HILLS,2,30.0
88-20637,17,HARVEST HILLS,2,30.0
88-20637,18,HARVEST HILLS,2,30.0
88-20637,19,HARVEST HILLS,2,30.0
